"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends","Percentage of patients who need unplanned medical care related to a wound that is new, is worse, or has become infected","Percentage of patients whose wounds improved or healed after an operation"
"679391","MAXIM HEALTHCARE SERVICES INC","4444 CORONA DR SUITE 137","CORPUS CHRISTI","TX","78411","3618141455","Proprietary",12/18/2003 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,199,201
"367799","MAXIM HEALTHCARE SERVICES, INC","3131 EXECUTIVE PARKWAY, SUITE 205","TOLEDO","OH","43606","4195360555","Proprietary",8/28/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,46,54,44,14,199
"368000","MAXIM HEALTHCARE SERVICES, INC","1991 CROCKER ROAD, SUITE 405","WESTLAKE","OH","44145","4406179559","Proprietary",9/5/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,46,41,52,5,199
"368002","MAXIM HEALTHCARE SERVICES, INC","3560 WEST MARKET STREET, SUITE 340","AKRON","OH","44333","3306701054","Proprietary",9/30/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,59,50,35,0,199
"368003","MAXIM HEALTHCARE SERVICES, INC","4500 COOPER ROAD, SUITE 200","CINCINNATI","OH","45242","5137936444","Proprietary",9/16/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,25,19,28,72,6,199
"367797","MAXIM HEALTHCARE SERVICES, INC","23230 CHAGRIN BLVD, SUITE 415","BEACHWOOD","OH","44122","2165149700","Proprietary",7/3/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,38,38,56,7,199
"368005","MAXIM HEALTHCARE SERVICES, INC","200 EAST CAMPUS VIEW BLVD, SUITE 160","COLUMBUS","OH","43235","6148801210","Proprietary",10/10/2002 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,45,43,54,3,199
"368006","MAXIM HEALTHCARE SERVICES, INC","3055 KETTERING BLVD, SUITE 319","DAYTON","OH","45439","9372942200","Proprietary",10/17/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,35,199,199,32,10,61,0,199
"368007","MAXIM HEALTHCARE SERVICES, INC","4150 BELDEN VILLAGE AVENUE, SUITE 301","CANTON","OH","44718","3304936001","Proprietary",10/31/2002 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,52,23,49,3,199
"368178","MAXIM HEALTHCARE SERVICES, INC","250 WEST MAIN STREET","ST CLAIRSVILLE","OH","43950","7405262222","Proprietary",2/8/2007 0:00:00,"Y","N","N","N","N","Y",39,199,199,199,199,199,199,53,35,44,3,199
"368258","MAXIM HEALTHCARE SERVICES, INC","70 WEST ERIE STREET, SUITE 200","PAINESVILLE","OH","44077","2165149700","Proprietary",2/13/2009 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"368259","MAXIM HEALTHCARE SERVICES, INC","2309 VILLAGE PARK COURT","MANSFIELD","OH","44906","4197478040","Proprietary",2/28/2009 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"368042","MAXIM HEALTHCARE SERVICES, INC","7371 CALIFORNIA AVENUE","BOARDMAN","OH","44512","3309651502","Proprietary",12/31/2003 0:00:00,"Y","N","N","N","N","Y",37,199,199,199,42,199,24,35,28,60,4,199
"297085","MAXIM HEALTHCARE SERVICES, INC","2235 RENAISSANCE DR STE A","LAS VEGAS","NV","89119","7025602192","Proprietary",7/14/1997 0:00:00,"Y","Y","Y","Y","Y","Y",40,199,199,199,50,199,199,16,14,82,0,199
"327203","MAXIM HEALTHCARE SERVICES, INC","2155 LOUISIANA NE, SUITE 5100","ALBUQUERQUE","NM","87110","5055528811","Proprietary",9/20/2007 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,52,199,199,199,30,32,58,3,199
"557034","MAXIM HEALTHCARE SERVICES, INC","700 CASS STREET, SUITES 122 & 124","MONTEREY","CA","93940","8316419565","Proprietary",3/24/1989 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"557002","MAXIM HEALTHCARE SERVICES, INC","12975 BROOKPRINTER PLACE, SUITE 180","POWAY","CA","92064","8588310308","Proprietary",1/25/1991 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"467212","MAXIM HEALTHCARE SERVICES, INC","655 EAST 4500 SOUTH","MURRAY","UT","84107","8016857070","Proprietary",2/11/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,199,201
"058323","MAXIM HEALTHCARE SERVICES, INC","5066 N FRESNO STREET, SUITE 101","FRESNO","CA","93711","5592249078","Proprietary",4/10/2006 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"058318","MAXIM HEALTHCARE SERVICES, INC","1050 FULTON AVE , SUITE 150","SACRAMENTO","CA","95825","9169742599","Proprietary",1/20/2006 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"037228","MAXIM HEALTHCARE SERVICES, INC","5151 EAST BROADWAY BOULEVARD, SUITE 750","TUCSON","AZ","85711","5207908200","Proprietary",4/14/2004 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,8,199
"037242","MAXIM HEALTHCARE SERVICES, INC","11000 NORTH SCOTTSDALE ROAD, SUITE 215","SCOTTSDALE","AZ","85254","4809514044","Proprietary",4/25/2006 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"027032","MAXIM HEALTHCARE SERVICES, INC","4241 B STREET, SUITE 100","ANCHORAGE","AK","99503","9077700862","Proprietary",8/23/2006 0:00:00,"Y","Y","Y","N","Y","Y",40,67,62,70,56,54,68,20,9,77,0,86
"087038","MAXIM HEALTHCARE SERVICES, INC","1012 STATE COLLEGE ROAD, SUITE 101","DOVER","DE","19904","3027349040","Proprietary",12/14/2006 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"077231","MAXIM HEALTHCARE SERVICES, INC","333 EAST RIVER DRIVE, SUITE 110","EAST HARTFORD","CT","06108","8602919936","Proprietary",3/22/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,10,199
"527287","MAXIM HLTHCARE SVCS","3333 N MAYFAIR RD  STE 104","MILWAUKEE","WI","53222","4144759330","Proprietary",2/18/2004 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"327196","MAXIM HOME HEALTH","3050 ROADRUNNER PKWY SUITE C UNIT 1","LAS CRUCES","NM","88011","5755228811","Proprietary",8/12/2005 0:00:00,"Y","Y","Y","Y","Y","Y",35,37,199,53,53,199,199,30,25,63,0,199
"368214","MAXIM HOME HEALTH RESOURCES, LLC","4150 BELDEN VILLAGE STREET, SUITE 302","CANTON","OH","44718","3304937866","Proprietary",1/12/2008 0:00:00,"Y","Y","Y","Y","Y","Y",44,57,31,61,50,22,50,27,18,70,0,66
"457809","MAXIMACARE LLC","3740 N JOSEY LANE STE 100-A","CARROLLTON","TX","75007","9724711111","Proprietary",5/3/2005 0:00:00,"Y","Y","Y","Y","Y","Y",43,36,23,43,66,50,33,51,10,42,0,199
"459384","MAXIMUM CARE","14938 WHITE FORGE","SUGAR LAND","TX","77498","2819031336","Proprietary",8/19/1997 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"109044","MAXIMUM CARE HOME HEALTH INC","900 WEST 49 STREET STE 236","HIALEAH","FL","33012","3054032065","Proprietary",7/16/2008 0:00:00,"Y","Y","Y","Y","Y","Y",28,18,199,45,43,16,18,24,14,73,0,199
"109215","MAXIMUM HOME HEALTH CARE INC","1745 S HIGHLAND AVENUE","CLEARWATER","FL","33756","7275856197","Proprietary",3/18/2009 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"157602","MAXIMUM HOME HEALTH CARE INC","8220 CALUMET AVE","MUNSTER","IN","46321","2198366210","Proprietary",3/11/2009 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"147718","MAXIMUM HOME HEALTH CARE, INC.","2959 WEST 95TH STREET","EVERGREEN PARK","IL","60805","7089521900","Proprietary",2/19/2002 0:00:00,"Y","Y","Y","Y","Y","Y",32,25,23,66,58,44,54,43,9,50,1,199
"457985","MAXIMUM HOME HEALTH LLC","10125 N 10TH SUITE E","MCALLEN","TX","78504","9562891200","Proprietary",1/23/2006 0:00:00,"Y","Y","Y","Y","Y","Y",27,19,10,3,33,17,5,31,28,56,0,199
"453194","MAXMED HEALTHCARE INC","355 E RAMSEY ROAD","SAN ANTONIO","TX","78216","2109797805","Proprietary",11/18/2004 0:00:00,"Y","Y","Y","Y","Y","Y",76,78,57,65,95,58,78,34,2,60,0,199
"107729","MAXMED, INC","5769 NW 151 STREET","MIAMI LAKES","FL","33014","3055563510","Proprietary",9/19/2002 0:00:00,"Y","Y","N","N","Y","Y",37,39,68,68,49,36,47,19,3,77,0,199
"237700","MAXWELL HOME HEALTH CARE, INC","19500 MIDDLEBELT ROAD SUITE 205E","LIVONIA","MI","48152","2484789471","Proprietary",9/19/2007 0:00:00,"Y","Y","Y","Y","Y","Y",42,51,40,66,61,47,61,17,18,80,0,199
"108347","MAYA HOME HEALTH CARE CORP","126 E 49 STREET","HIALEAH","FL","33013","3055563664","Proprietary",6/29/2006 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,38,30,199,29,21,14,74,0,199
"677904","MAYA HOME HEALTH INC","4305 N 10 TH  SUITE F-1","MCALLEN","TX","78504","9566182525","Proprietary",4/13/2006 0:00:00,"Y","Y","Y","Y","Y","N",199,199,199,199,199,199,199,199,199,199,0,199
"398041","MAYLATH VALLEY HEALTH SYSTEMS, INC.","758 STATE ROUTE 93","SYBERTSVILLE","PA","18251","5707082929","Proprietary",12/22/2005 0:00:00,"Y","Y","Y","Y","Y","Y",55,61,54,74,69,38,55,27,6,71,0,95
"457586","MAYS HOMEHEALTH TX LLC","845 CLARKSVILLE STREET","PARIS","TX","75460","9037856297","Proprietary",2/22/1984 0:00:00,"Y","N","N","N","N","Y",37,35,43,45,55,44,40,33,37,56,0,86
"377187","MAYS HOUSECALL HOME HEALTH","801 SOUTHWEST C STREET","ANTLERS","OK","74523","5802983947","Proprietary",1/8/1992 0:00:00,"Y","Y","Y","Y","N","Y",44,45,45,48,61,50,44,39,32,56,1,91
"377670","MAYS HOUSECALL HOME HEALTH, INC","803 E MAIN STREET","ADA","OK","74820","5804363322","Proprietary",6/28/2004 0:00:00,"Y","Y","Y","Y","Y","Y",41,39,35,45,52,39,43,42,34,51,1,91
"377691","MAYS HOUSECALL HOME HEALTH, INC","1312 SOUTH GARNETT, SUITE A","TULSA","OK","74128","9184370620","Proprietary",7/20/2005 0:00:00,"Y","Y","Y","Y","N","Y",32,37,37,35,46,26,44,35,29,62,2,93
"237782","MB HOME HEALTH CARE LLC","20270 MIDDLEBELT ROAD, SUITE 4","LIVONIA","MI","48152","2484427500","Proprietary",11/30/2008 0:00:00,"Y","Y","Y","Y","Y","Y",49,55,199,75,73,31,74,15,19,83,0,199
"058481","MBC HOME HEALTH SERVICES, INC.","2777 W BROADWAY","LOS ANGELES","CA","90041","3232545399","Proprietary",6/26/2008 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,17,21,68,0,199
"058172","MC HOME HEALTH SERVICES, INC","18800 AMAR ROAD, SUITE B-5","WALNUT","CA","91789","6268541450","Proprietary",3/18/2003 0:00:00,"Y","Y","Y","Y","Y","Y",42,50,33,73,73,39,63,26,9,69,0,199
"377090","MCALESTER REGIONAL HOSPITAL HH","1101 N STRONG","MCALESTER","OK","74501","9184218018","Government - Local",8/24/1984 0:00:00,"Y","Y","Y","Y","Y","Y",49,68,35,54,74,46,66,23,17,72,1,95
"337251","MCAULEY SETON HOME CARE CORP","14 APPLETREE BUSINESS PARK","CHEEKTOWAGA","NY","14227","7166854870","Voluntary Non Profit - Religious Affiliations",5/20/1988 0:00:00,"Y","Y","Y","Y","Y","Y",45,44,32,61,57,34,61,29,22,67,1,78
"267214","MCCUNE BROOKS HOME HEALTH SERVICES","3125 DR RUSSELL SMITH WAY","CARTHAGE","MO","64836","4173591390","Voluntary Non Profit - Other",9/7/1984 0:00:00,"Y","Y","N","Y","Y","Y",42,70,57,58,60,46,73,24,21,73,1,82
"377169","MCCURTAIN MEMORIAL HOME HEALTH","1301 EAST LINCOLN RD","IDABEL","OK","74745","5802865568","Voluntary Non Profit - Private",3/15/1990 0:00:00,"Y","Y","N","Y","N","Y",41,49,199,45,62,199,69,23,25,63,0,199
"187043","MCDOWELL ARH HHA","ROUTE 122","MC DOWELL","KY","41647","6063773429","Voluntary Non Profit - Other",1/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",34,39,45,69,59,35,50,37,33,61,4,87
"187040","MCDOWELL HOME HEALTH AGENCY","131 DANIEL DRIVE, PO BOX 369","DANVILLE","KY","40422","8592368946","Voluntary Non Profit - Other",5/10/1971 0:00:00,"Y","Y","Y","Y","N","Y",47,56,31,76,63,40,47,34,18,63,1,75
"347044","MCDOWELL HOME HEALTH CARE PROG","221 CALLAHAN-KOON ROAD","SPINDALE","NC","28160","8286596901","Government - Local",1/1/1973 0:00:00,"Y","Y","Y","N","Y","Y",39,54,19,38,54,25,45,27,22,69,2,79
"109062","MCDS HOME HEALTH GROUP CORP","17690 NW 78TH AVE UNIT 103","MIAMI","FL","33015","3055576966","Proprietary",9/26/2008 0:00:00,"Y","Y","N","N","N","Y",34,199,199,63,39,17,24,18,13,75,0,199
"237693","MCGUFFEY HOME HEALTH CARE, LLC","3250 COOLIDGE HIGHWAY, SUITE A","BERKLEY","MI","48072","2485919200","Proprietary",9/13/2007 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,28,10,72,0,199
"287015","MCH&HS HOME HEALTH CARE","P O BOX 250, 670 SOUTH 19TH STREET","BLAIR","NE","68008","4024262182","Voluntary Non Profit - Private",2/3/1975 0:00:00,"Y","Y","Y","Y","Y","Y",58,60,57,74,76,60,81,26,17,69,1,74
"147035","MCHENRY COUNTY DEPARTMENT OF H","2200 N. SEMINARY   ANNEX A","WOODSTOCK","IL","60098","8153344510","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"397130","MCKEAN COUNTY VNA","20 SCHOOL STREET PO BOX 465","BRADFORD","PA","16701","8143627466","Voluntary Non Profit - Private",10/7/1977 0:00:00,"Y","Y","Y","Y","Y","Y",45,55,40,56,67,33,61,20,20,77,2,80
"237165","MCLAREN VISITING NURSE & HOSPICE","3140 WEST CAMPUS DRIVE","BAY CITY","MI","48708","9896672322","Proprietary",11/1/1984 0:00:00,"Y","Y","Y","Y","Y","Y",47,40,69,63,64,49,66,31,12,65,1,68
"237008","MCLAREN VISITING NURSE & HOSPICE","2316 SOUTH CEDAR STREET","LANSING","MI","48912","5179759900","Proprietary",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",44,62,47,53,60,33,57,31,26,67,2,66
"237172","MCLAREN VISITING NURSES AND HOSPICE","32743 23 MILE ROAD","NEW BALTIMORE","MI","48047","8107253322","Proprietary",4/2/1985 0:00:00,"Y","Y","Y","Y","Y","Y",44,50,59,60,68,46,61,24,11,74,0,77
"677563","MCLEAN HOME HEALTH AGENCY INC","211 N MAIN STREET","MCLEAN","TX","79057","8067792485","Proprietary",12/22/1992 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,44,31,44,2,199
"077166","MCLEAN VISITING NURSES CMMTY","75 GREAT POND RD","SIMSBURY","CT","06070","8606583700","Proprietary",12/13/1985 0:00:00,"Y","Y","Y","Y","Y","Y",47,61,45,57,72,44,78,24,20,72,0,71
"427057","MCLEOD HOME HEALTH  INC","300 SOUTH DARGAN STREET","FLORENCE","SC","29501","8436693050","Voluntary Non Profit - Private",6/11/1992 0:00:00,"Y","Y","N","Y","Y","Y",50,72,61,76,62,43,73,30,23,67,1,87
"037132","MD HOME HEALTH & STAFFING","7310 NORTH 16TH STREET, SUITE 165","PHOENIX","AZ","85020","6022669971","Proprietary",9/15/1992 0:00:00,"Y","Y","Y","Y","Y","Y",43,52,56,59,62,45,67,34,27,62,1,88
"197769","MD HOMECARE NETWORK","2018 VETERANS MEMORIAL DRIVE","ABBEVILLE","LA","70510","3378989191","Proprietary",8/30/2001 0:00:00,"Y","Y","Y","Y","Y","Y",48,46,21,61,58,44,28,46,22,49,1,80
"109284","MD NURSING CORP","2500 NW 79 AVENUE STE S230","DORAL","FL","33122","3057162838","Proprietary",5/24/2009 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"109246","MDC HOME HEALTH CARE CORP","15715 SOUTH DIXIE HWY #205","PALMETTO BAY","FL","33157","3052512650","Proprietary",4/24/2009 0:00:00,"Y","N","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"147293","MDH HOME HEALTH CARE","525 EAST GRANT STREET","MACOMB","IL","61455","3098361544","Government - State/County",12/14/1985 0:00:00,"Y","Y","Y","Y","Y","Y",50,64,47,69,69,40,61,28,26,64,2,85
"157469","MDM HOME HEALTH CARE INC","106 S RANGE","WOLCOTT","IN","47995","2192792624","Proprietary",5/9/1996 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"673196","MDS CHOICE HOME HEALTH INC","1460 NORTH 5TH STREET","SILSBEE","TX","77656","4093862273","Proprietary",4/18/2005 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,38,37,57,4,199
"109229","MDT HOME HEALTH CARE AGENCY INC","1701 WEST FLAGLER STREET, STE 314","MIAMI","FL","33135","3056442100","Proprietary",4/22/2009 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"177230","MEADE DISTRICT HOSPITAL HHA","801 EAST GRANT","MEADE","KS","67864","6208739036","Government - Local",12/31/1992 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,0,199
"177289","MEADOWLARK HOME HEALTH","2121 MEADOWLARK RD","MANHATTAN","KS","66502","7855379497","Voluntary Non Profit - Private",8/7/1995 0:00:00,"Y","Y","Y","Y","Y","Y",39,42,18,64,64,49,36,21,18,75,0,199
"397711","MEADOWOOD HOME HEALTH AGENCY","3205 SKIPPACK PIKE PO BOX 670","WORCESTER","PA","19490","6105841000","Voluntary Non Profit - Private",7/22/1997 0:00:00,"Y","Y","Y","Y","Y","Y",37,47,29,82,70,20,65,15,16,83,1,199
"237451","MECOSTA COUNTY MEDICAL CENTER HOME HEALTH","705 OAK STREET, SUITE 7","BIG RAPIDS","MI","49307","2317968691","Government - State/County",9/1/2000 0:00:00,"Y","Y","Y","Y","Y","Y",47,69,41,58,71,52,61,25,19,73,1,70
"147899","MED CARE HEALTH MANAGEMENT CORPORATION","1107 SOUTH MANNHEIM ROAD, SUITE 215","WESTCHESTER","IL","60154","7083443100","Proprietary",9/13/2006 0:00:00,"Y","Y","Y","Y","Y","Y",43,40,199,78,79,52,46,33,32,57,1,199
"237639","MED CARE HOME HEALTH CARE, INC","26211 CENTRAL PARK BLVD, SUITE 315","SOUTHFIELD","MI","48076","2484161180","Proprietary",12/6/2006 0:00:00,"Y","Y","Y","N","Y","Y",38,44,199,68,61,199,60,23,12,76,0,199
"107399","MED CARE HOME HEALTH SERVICES INC","4620 NORTH STATE ROAD 7, SUITE 102","LAUDERDALE LAKES","FL","33319","9547331997","Proprietary",6/8/1995 0:00:00,"Y","Y","Y","Y","Y","Y",40,57,64,56,62,51,55,33,13,63,1,83
"058155","MED CARE PLUS HOME HEALTH","490 S ROSEMEAD BLVD SUITE 9","PASADENA","CA","91107","6267960534","Proprietary",1/16/2003 0:00:00,"Y","Y","Y","Y","Y","Y",43,44,39,71,61,35,63,22,21,75,0,88
"453118","MED GLOBAL HOME HEALTH CARE INC","3465 HIGHLAND ROAD SUITE 210","DALLAS","TX","75228","9722223870","Proprietary",7/19/2004 0:00:00,"Y","Y","Y","Y","Y","Y",4,15,13,9,40,26,2,37,11,58,1,199
"109000","MED GROUP HOME HEALTH CARE INC","7480 SW 40TH STREET STE 550","MIAMI","FL","33155","3058173032","Proprietary",5/1/2008 0:00:00,"Y","Y","Y","N","N","Y",32,23,14,42,33,37,14,33,12,62,0,199
"459256","MED HEALTH INC","3001 WICHITA STREET","HOUSTON","TX","77004","7136616607","Proprietary",12/31/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"267619","MED PLUS HEALTHCARE, LLC","11805 MANCHESTER ROAD","DES PERES","MO","63131","3149657823","Proprietary",10/31/2008 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,51,45,41,7,199
"747128","MED SOURCE HEALTHCARE SERVICES  INC","12926 DAIRY ASHFORD SUITE 150","SUGAR LAND","TX","77478","2812650095","Proprietary",3/20/2009 0:00:00,"Y","Y","Y","Y","Y","N",201,201,201,201,201,201,201,201,201,201,201,201
"679007","MED TEAM DIV","131 S BECKHAM","TYLER","TX","75702","9035929747","Proprietary",10/5/2000 0:00:00,"Y","Y","Y","Y","Y","Y",60,48,199,199,68,67,65,50,46,48,3,199
"679166","MED TEAM INC","135 UPTOWN AVE","BROWNSVILLE","TX","78520","9565049000","Proprietary",10/9/2002 0:00:00,"Y","Y","Y","Y","N","Y",37,37,14,45,61,36,50,19,20,79,1,199
"107526","MED TECH SERVICES","8198 JOG RD STE 101","BOYNTON BEACH","FL","33437","5618861500","Proprietary",6/27/1996 0:00:00,"Y","Y","Y","Y","Y","Y",53,62,62,78,69,49,63,24,8,71,0,81
"107641","MED TECH SERVICES OF DADE, INC","14400 NW 77 COURT STE 106","MIAMI LAKES","FL","33016","3058215553","Proprietary",4/3/2001 0:00:00,"Y","Y","Y","Y","Y","Y",40,63,37,56,69,43,55,19,5,77,0,87
"108232","MED TECH SERVICES OF PALM BEACH, INC","525 NW LAKE WHITNEY PLACE","PORT SAINT LUCIE","FL","34986","7722232116","Proprietary",7/20/2005 0:00:00,"Y","Y","Y","Y","Y","Y",56,72,76,75,82,56,76,20,18,78,0,87
"107168","MED TECH SERVICES OF SOUTH FLORIDA INC","510 SHOTGUN RD SUITE 150","SUNRISE","FL","33326","9544344341","Proprietary",7/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",50,69,52,63,70,50,60,21,12,77,0,71
"107117","MED-CARE HOME HEALTH SVCS","760 PONCE DE LEON BLVD STE 102","CORAL GABLES","FL","33134","3058832940","Proprietary",10/29/1975 0:00:00,"Y","Y","Y","Y","Y","Y",38,45,55,67,57,46,67,24,2,73,0,77
"377222","MED-CORP HOME HEALTH, INC","3310 CHANDLER RD","MUSKOGEE","OK","74403","9186878033","Proprietary",3/9/1993 0:00:00,"Y","Y","Y","Y","N","Y",32,41,4,26,31,30,16,51,9,38,2,199
"267582","MED-STAFF HOME HEALTH, LLC","11901 OLIVE BLVD SUITE 217","SAINT LOUIS","MO","63141","3149934663","Proprietary",8/21/2003 0:00:00,"Y","Y","Y","Y","Y","Y",26,35,31,31,44,31,29,31,28,68,2,84
"277087","MEDALLION MEDICAL CARE","815 2ND ST S STE 107","GREAT FALLS","MT","59405","4064543883","Voluntary Non Profit - Private",9/12/1997 0:00:00,"Y","Y","Y","Y","Y","N",41,39,21,45,60,33,52,29,26,70,1,97
"108469","MEDBRIDGE HOME HEALTH, INC","2040 NE COACHMAN RD SUITE B","CLEARWATER","FL","33765","7276692777","Proprietary",9/11/2007 0:00:00,"Y","Y","Y","Y","Y","Y",46,65,34,68,60,27,73,31,10,66,0,91
"457667","MEDCARE @ HOME A CARESOUTH COMPANY","1305 W JEFFERSON STREET SUITE 150","WAXAHACHIE","TX","75165","9729237181","Proprietary",9/19/1984 0:00:00,"Y","Y","Y","Y","Y","Y",50,59,35,64,65,42,53,29,22,66,2,83
"457702","MEDCARE @ HOME A CARESOUTH COMPANY","1330 RIVER BEND DRIVE STE 100","DALLAS","TX","75247","2144246100","Proprietary",11/12/1984 0:00:00,"Y","Y","Y","Y","Y","Y",46,49,50,68,68,44,62,30,23,65,1,88
"458265","MEDCARE HEALTH SERVICES INC","846 CULEBRA SUITE #101","SAN ANTONIO","TX","78201","2107329422","Proprietary",1/3/1995 0:00:00,"Y","Y","Y","Y","Y","Y",35,29,199,60,59,43,59,38,42,52,1,199
"058074","MEDCARE HOME HEALTH AGENCY, INC","12754 VENTURA BOULEVARD, SUITE C","STUDIO CITY","CA","91604","8185058360","Proprietary",6/28/2001 0:00:00,"Y","Y","Y","Y","Y","Y",31,54,52,81,69,51,53,20,0,79,0,84
"108462","MEDCARE HOME HEALTH INC","2083 WEST 76TH STREET","HIALEAH","FL","33016","3056400727","Proprietary",9/25/2007 0:00:00,"Y","Y","Y","Y","Y","Y",42,36,199,17,69,27,199,33,31,66,1,199
"147846","MEDCARE HOME HEALTH SERVICES","195 N HARBOR DRIVE, SUITE 5505","CHICAGO","IL","60601","3122400960","Proprietary",12/22/2005 0:00:00,"Y","Y","Y","Y","Y","Y",30,19,21,48,46,199,40,33,33,62,0,199
"058221","MEDCARE HOME HEALTH SERVICES, INC","14621 TITUS STREET, STE 203","PANORAMA CITY","CA","91402","8187852152","Proprietary",11/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",51,65,60,98,75,42,61,21,0,78,0,77
"058176","MEDCARE PLUS HOME HEALTH PROVIDERS INC","14565 VALLEY VIEW AVE SUITE V","SANTA FE SPRINGS","CA","90670","5629262872","Proprietary",4/29/2003 0:00:00,"Y","Y","Y","Y","Y","Y",45,53,31,78,73,38,82,54,11,44,0,199
"357029","MEDCENTER ONE HOME HEALTH AND HOSPICE","910 18TH ST NW","MANDAN","ND","58554","7013238400","Voluntary Non Profit - Private",10/25/1984 0:00:00,"Y","Y","Y","Y","Y","Y",47,37,28,50,60,38,66,22,21,74,3,64
"367277","MEDCENTRAL HOME CARE & HOSPICE","1020 CRICKET LANE","MANSFIELD","OH","44903","4195268442","Voluntary Non Profit - Private",5/24/1988 0:00:00,"Y","Y","Y","Y","Y","Y",52,56,42,70,67,43,76,27,26,71,1,72
"107500","MEDERI  CARETENDERS","12106 CORTEZ BLVD","BROOKSVILLE","FL","34613","8886834344","Proprietary",9/11/1995 0:00:00,"Y","Y","Y","Y","Y","Y",48,56,60,62,68,46,61,28,20,66,1,77
"107485","MEDERI CARETENDERS","5741 BEE RIDGE RD STE 230","SARASOTA","FL","34233","9413790801","Proprietary",12/19/1994 0:00:00,"Y","Y","Y","Y","Y","Y",54,63,68,67,75,51,67,23,26,73,1,83
"107422","MEDERI CARETENDERS","3300 GREENWALD WAY","KISSIMMEE","FL","34741","4079310487","Voluntary Non Profit - Other",10/31/1991 0:00:00,"Y","Y","Y","Y","Y","Y",40,37,56,67,72,199,71,36,22,61,0,199
