"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends","Percentage of patients who need unplanned medical care related to a wound that is new, is worse, or has become infected","Percentage of patients whose wounds improved or healed after an operation"
"107530","JOHN KNOX VILLAGE OF CENTRAL FLORIDA INC","101 NORTHLAKE DRIVE","ORANGE CITY","FL","32763","3868510093","Voluntary Non Profit - Private",5/16/1996 0:00:00,"Y","Y","Y","Y","Y","Y",40,61,58,69,71,28,73,22,21,72,0,90
"057276","JOHN MUIR HOME HEALTH SERVICES","2298 PIKE COURT","CONCORD","CA","94520","9256742560","Voluntary Non Profit - Private",9/4/1981 0:00:00,"Y","Y","Y","Y","Y","Y",38,49,62,64,62,40,62,24,22,73,1,69
"237659","JOHN PAUL HOME HEALTH CARE","15565 NORTHLAND DR STE 803 W","SOUTHFIELD","MI","48075","2484231212","Proprietary",3/16/2007 0:00:00,"Y","Y","Y","Y","Y","Y",57,78,58,60,67,45,69,13,7,86,0,199
"147866","JOHNNIA & KATIE STEVENS HOME HEALTH CARE, INC","4302 WEST MADISON","CHICAGO","IL","60624","7733788836","Proprietary",4/12/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"677035","JOHNS COMMUNITY HOSPITAL HOME HEALTH","305 MALLARD LANE","TAYLOR","TX","76574","5123527611","Proprietary",2/28/1986 0:00:00,"Y","Y","Y","Y","N","Y",49,51,36,61,80,52,75,26,22,72,0,95
"217081","JOHNS HOPKINS HOME CARE GROUP","2400 BROENING HIGHWAY","BALTIMORE","MD","21224","4102888000","Voluntary Non Profit - Private",3/13/1984 0:00:00,"Y","Y","Y","Y","Y","Y",40,60,28,56,58,39,53,22,20,77,3,68
"187054","JOHNSON - MAGOFFIN HHA","630 JAMES S TRIMBLE BOULEVARD","PAINTSVILLE","KY","41240","6067892596","Government - State/County",12/4/1974 0:00:00,"Y","Y","Y","Y","N","Y",36,35,33,64,57,23,37,38,33,59,2,87
"267058","JOHNSON CO COMM HEALTH SRV","429 BURKARTH ROAD","WARRENSBURG","MO","64093","6607476121","Government - State/County",4/1/1975 0:00:00,"Y","Y","Y","Y","Y","Y",44,68,40,72,63,43,61,30,24,64,2,94
"537026","JOHNSON CO HEALTHCARE CTR HOME","497 WEST LOTT","BUFFALO","WY","82834","3076845521","Government - Local",9/19/1984 0:00:00,"Y","Y","N","Y","Y","Y",199,199,199,199,199,199,199,29,24,64,0,199
"447509","JOHNSON CO HOME HEALTH","1987 SOUTH SHADY STREET","MOUNTAIN CITY","TN","37683","4237273250","Voluntary Non Profit - Other",9/6/1989 0:00:00,"Y","Y","Y","Y","Y","Y",49,68,44,62,72,52,57,22,20,75,1,74
"287073","JOHNSON CO HOSPITAL HOME HEALTH SERVICES","202 HIGH STREET, P O BOX 216","TECUMSEH","NE","68450","4023353361","Government - State/County",11/4/1992 0:00:00,"Y","Y","Y","Y","N","Y",45,39,199,199,71,39,55,26,15,74,0,91
"047830","JOHNSON COUNTY HEALTH UNIT","#22 SHERWOOD PLAZA","CLARKSVILLE","AR","72830","4797543002","Government - State/County",7/1/1966 0:00:00,"Y","Y","N","N","N","Y",30,33,21,40,50,38,67,26,8,71,1,199
"459445","JOHNSON HOME HEALTH CARE NURSING INC","1130 SOUTH EWING","DALLAS","TX","75216","2149418585","Proprietary",2/25/1999 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"247268","JOHNSON MEMORIAL HOME CARE","1282 WALNUT STREET","DAWSON","MN","56232","3207694323","Voluntary Non Profit - Other",4/3/1992 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"157510","JOHNSON MEMORIAL HOME CARE SERVICES","1101 W JEFFERSON ST, STE R","FRANKLIN","IN","46131","3177387890","Government - Local",6/2/1997 0:00:00,"Y","Y","Y","Y","Y","Y",47,52,50,71,68,40,64,25,23,71,1,79
"047153","JOHNSON REGIONAL HOME CARE","401 SOUTH ROGERS STREET","CLARKSVILLE","AR","72830","4797545448","Voluntary Non Profit - Private",1/21/1994 0:00:00,"Y","Y","Y","Y","N","Y",31,65,71,69,65,39,52,31,26,64,3,94
"497492","JOHNSTON MEMORIAL HOME CARE","312 CUMMINGS STREET","ABINGDON","VA","24210","2766769599","Voluntary Non Profit - Other",2/7/1995 0:00:00,"Y","Y","Y","Y","Y","Y",49,49,58,57,66,37,57,32,31,63,4,80
"347105","JOHNSTON MEMORIAL HOME CARE & HOSPICE","514 NORTH BRIGHTLEAF BLVD, SUITE 1502","SMITHFIELD","NC","27577","9199387560","Government - State/County",7/1/1981 0:00:00,"Y","Y","Y","Y","Y","Y",47,64,49,70,54,23,56,35,27,61,2,92
"457815","JOINT HEALTH CARE SERVICES INC","2600 SOUTH LOOP WEST SUITE 560","HOUSTON","TX","77054","7135928955","Proprietary",4/29/2005 0:00:00,"Y","Y","Y","Y","Y","Y",56,199,199,95,87,199,72,39,7,54,0,199
"058004","JOLA HOME HEALTH SERVICE","3311 W MANCHESTER SUITE 201- 206","INGLEWOOD","CA","90305","3235411100","Proprietary",5/5/1997 0:00:00,"Y","Y","Y","Y","Y","Y",37,26,199,46,21,199,199,50,3,47,1,199
"147722","JORDAN AND ASSOCIATES, HOME HL","14618 LINCOLN AVENUE","HARVEY","IL","60426","7083318474","Proprietary",5/14/2002 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"047114","JORDAN HEALTH SERVICES","4425 JEFFERSON AVENUE, SUITE 118","TEXARKANA","AR","71854","8707720958","Proprietary",1/16/1990 0:00:00,"Y","Y","Y","Y","Y","Y",35,65,35,73,58,39,72,32,6,58,0,73
"457507","JORDAN HEALTH SERVICES","412 SOUTH HIGHWAY 37","MOUNT VERNON","TX","75457","9035372445","Proprietary",8/25/1983 0:00:00,"Y","Y","Y","Y","Y","Y",40,48,38,65,59,42,57,33,32,62,1,83
"457015","JORDAN HEALTH SERVICES","600 WEST 16TH STREET","TEXARKANA","TX","75504","9037943102","Proprietary",5/10/1978 0:00:00,"Y","Y","Y","Y","Y","Y",39,49,25,56,47,29,54,34,22,62,1,72
"458346","JORDAN HEALTH SERVICES","2039 CROCKETT RD","PALESTINE","TX","75801","9037231657","Proprietary",4/3/1995 0:00:00,"Y","Y","Y","Y","Y","Y",37,52,26,69,57,26,68,34,32,60,1,96
"677660","JORDAN HEALTH SERVICES","714 WEST GIBSON SUITE 4","JASPER","TX","75951","4094890225","Proprietary",7/12/1993 0:00:00,"Y","Y","Y","Y","Y","Y",37,40,56,65,58,44,61,37,22,60,1,98
"677720","JORDAN HEALTH SERVICES SHERMAN","121 WEST LAMBERTH SUITE A","SHERMAN","TX","75092","9034543710","Proprietary",12/15/1993 0:00:00,"Y","Y","Y","Y","Y","Y",55,67,52,75,79,49,74,36,23,60,1,100
"397559","JORPAT NURSING SERVICES INC","85 NORTH LANSDOWNE AVENUE","LANSDOWNE","PA","19050","6106220338","Proprietary",4/9/1993 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"677882","JOSEPH MARY HOME HEALTH CARE","12160 NORTH ABRAMS ROAD SUITE 417","DALLAS","TX","75243","2143498888","Proprietary",4/5/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,35,0,58,2,199
"679293","JOURNEY HOME HEALTHCARE OF AUSTIN LLC","8140 N MO PAC EXPY BLDG II SUITE 150","AUSTIN","TX","78759","5124596565","Proprietary",6/17/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,27,10,64,0,199
"679568","JOVIC HEALTH CARE SERVICES INC","10103 FONDREN RD SUITE 420","HOUSTON","TX","77096","7139884040","Proprietary",10/17/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,43,199,199,0,199
"058188","JOY HEALTH CARE SERVICES","49-613B HARRISON STREET, SUITE B201","COACHELLA","CA","92236","7603915557","Proprietary",7/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",30,34,47,70,58,23,51,25,0,73,1,89
"157552","JOY HEALTH SERVICES LLC","2825 EAST 96TH STREET","INDIANAPOLIS","IN","46240","3178167300","Proprietary",9/10/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,49,0,49,0,199
"679247","JOY HOME HEALTH CARE","7001 CORPORATE DRIVE SUITE 231","HOUSTON","TX","77036","7139889399","Proprietary",3/26/2003 0:00:00,"Y","Y","Y","Y","Y","Y",43,42,48,59,58,43,60,25,0,66,0,199
"107789","JOYAL HEALTH CARE SERVICES INC","9905 OLD ST AUGUSTINE RD STE 503","JACKSONVILLE","FL","32257","9044481025","Proprietary",8/14/2003 0:00:00,"Y","Y","Y","Y","Y","Y",63,90,80,96,85,58,84,19,4,80,1,89
"743147","JP HEALTHCARE SERVICES INC","7826 HOLLOW BLUFF LANE","RICHMOND","TX","77407","7134597661","Proprietary",6/6/2008 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"679787","JUBILEE HEALTH CARE INC","14526 MARSHALL BRIDGE LANE","SUGAR LAND","TX","77479","2812773781","Proprietary",5/28/2008 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"557098","JUBILEE HOME HEALTH SERVICES","4010 WATSON PLAZA DR STE 210","LAKEWOOD","CA","90712","5624970420","Proprietary",8/28/1990 0:00:00,"Y","Y","Y","N","Y","Y",24,48,1,65,53,18,12,11,6,86,0,77
"367608","JUDSON HOME CARE","2373 HARRISON AVENUE","CINCINNATI","OH","45211","5136625880","Voluntary Non Profit - Religious Affiliations",10/22/1994 0:00:00,"Y","Y","Y","N","N","Y",29,199,45,89,47,40,53,42,28,51,0,199
"147838","JUST GOOD CARE HOME HEALTH, INC","7409 SOUTH MARYLAND AVENUE","CHICAGO","IL","60619","7734839250","Proprietary",11/21/2005 0:00:00,"Y","Y","Y","Y","Y","Y",8,199,199,45,37,199,43,39,35,56,0,199
"368204","JUST LIKE FAMILEE III, INC","2940 NOBLE ROAD, SUITE 201","CLEVELAND","OH","44121","2162979830","Proprietary",8/21/2007 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199,199
"368119","JUST LIKE FAMILY HOME CARE, LLC","5700 PEARL ROAD, SUITE 306","PARMA","OH","44129","4408880522","Proprietary",11/8/2005 0:00:00,"Y","Y","N","N","N","Y",36,68,17,52,39,12,19,27,4,71,0,199
"108375","K & D HOME HEALTH CARE","4330 WEST BROWARD BLVD, STE 0","PLANTATION","FL","33317","9545837077","Proprietary",11/28/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"679566","K & G QUALITY HOME HEALTHCARE","12603 SOUTH WEST FREEWAY SUITE 520","STAFFORD","TX","77477","2813131844","Proprietary",9/8/2006 0:00:00,"Y","Y","Y","Y","Y","Y",39,44,24,24,76,38,52,13,18,84,0,199
"677957","K & K SUPPORT SERVICES","529 GASLIGHT BLVD","LUFKIN","TX","75904","9366341166","Proprietary",5/12/2006 0:00:00,"Y","N","N","N","N","Y",199,199,199,43,199,199,33,54,47,38,1,199
"679734","K AND J SUNSHINE HOME HEALTH CARE INC","1101 PURPLE MARTIN DRIVE","PFLUGERVILLE","TX","78660","5129908027","Proprietary",11/16/2007 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"677829","KADEL HOME HEALTH AGENCY INC","2021 NORTH HAMPTON SUITE 180","DESOTO","TX","75115","2145709047","Proprietary",3/8/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,5,199
"108137","KAERBEAR'S HEALTHCARE LLC","1897 NE 164 ST","MIAMI","FL","33162","3059406208","Proprietary",2/16/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,0,199
"459432","KAI HEART HOME HEALTH CARE","1720 REGAL ROW SUITE 235","DALLAS","TX","75235","2146898982","Proprietary",11/19/1998 0:00:00,"Y","Y","Y","Y","Y","Y",43,48,35,58,84,52,60,16,17,72,1,199
"557067","KAISER  FOUNDATION HOSPITAL  HOME HEALTH - HAYWARD","30116 EIGENBRODT","UNION CITY","CA","94587","5106756620","Voluntary Non Profit - Private",1/1/1990 0:00:00,"Y","Y","Y","Y","Y","Y",35,41,41,46,59,34,54,28,26,69,1,74
"057799","KAISER FO HOSP ANAHEIM HHA","2031 ORANGETHORPE AVE","PLACENTIA","CA","92870","7142794000","Voluntary Non Profit - Private",3/10/1985 0:00:00,"Y","Y","Y","Y","Y","Y",46,62,58,73,65,42,72,27,21,69,2,82
"058068","KAISER FOUNDATION HOSP HHA","9961 SIERRA AVENUE, BLDG 3A","FONTANA","CA","92335","9095551212","Voluntary Non Profit - Private",9/12/2001 0:00:00,"Y","Y","Y","Y","Y","Y",44,62,52,82,69,41,72,32,27,66,2,83
"057071","KAISER FOUNDATION HOSP HOME HEALTH - SAN FRANCISCO","4131 GEARY BOULEVARD","SAN FRANCISCO","CA","94118","4152023500","Voluntary Non Profit - Private",7/1/1972 0:00:00,"Y","Y","Y","Y","Y","Y",33,52,47,60,62,35,61,32,28,65,2,90
"057797","KAISER FOUNDATION HOSP SAN DIEGO HHA PARENT","10992 SAN DIEGO MISSION RD 3RD FLOOR","SAN DIEGO","CA","92108","6196414663","Voluntary Non Profit - Private",7/8/1983 0:00:00,"Y","Y","Y","Y","Y","Y",43,53,52,81,69,45,75,25,23,71,1,80
"057407","KAISER FOUNDATION HOSPITAL HOME HEALTH  SANTA ROSA","3446 MENDOCINO AVENUE","SANTA ROSA","CA","95403","7073934633","Voluntary Non Profit - Private",6/16/1993 0:00:00,"Y","Y","Y","N","Y","Y",39,59,41,53,63,37,63,25,23,72,1,64
"557012","KAISER FOUNDATION HOSPITAL HOME HEALTH - MARTINEZ","200 MUIR ROAD, HACIENDA BUILDING","MARTINEZ","CA","94553","9253134600","Voluntary Non Profit - Private",1/1/1990 0:00:00,"Y","Y","Y","Y","Y","Y",34,50,54,55,63,41,62,29,27,68,2,89
"557065","KAISER FOUNDATION HOSPITAL HOME HEALTH - NOVATO","7200 REDWOOD BOULEVARD, SUITE 200","NOVATO","CA","94945","4158934132","Voluntary Non Profit - Private",1/1/1990 0:00:00,"Y","Y","Y","Y","Y","Y",40,51,46,57,58,40,58,30,30,66,2,79
"557068","KAISER FOUNDATION HOSPITAL HOME HEALTH - OAKLAND","280 W MARTHUR BLVD","OAKLAND","CA","94611","5107526295","Voluntary Non Profit - Private",1/1/1990 0:00:00,"Y","Y","Y","Y","Y","Y",42,59,63,58,69,41,68,26,24,71,2,83
"557062","KAISER FOUNDATION HOSPITAL HOME HEALTH - VALLEJO","1761 BROADWAY, STE 210","VALLEJO","CA","94589","5109873771","Voluntary Non Profit - Other",1/1/1990 0:00:00,"Y","Y","Y","Y","Y","Y",31,46,55,49,60,35,55,28,27,69,2,76
"557061","KAISER FOUNDATION HOSPITAL HOME HEALTH-SACRAMENTO","3240 ARDEN WAY","SACRAMENTO","CA","95825","9164865400","Voluntary Non Profit - Private",1/1/1990 0:00:00,"Y","Y","Y","Y","Y","Y",34,50,60,49,63,41,65,30,27,65,2,79
"057053","KAISER FOUNDATION HOSPITAL LOS ANGELES HHA","3699 WILSHIRE BLVD 3RD FLOOR","LOS ANGELES","CA","90010","3237834375","Voluntary Non Profit - Other",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",51,65,58,81,73,49,75,29,24,67,1,71
"057795","KAISER FOUNDATION HOSPITAL VALLEY CONTINUING CARE","10605 BALBOA BLVD SUITE 300","GRANADA HILLS","CA","91344","8188327200","Voluntary Non Profit - Private",3/31/1983 0:00:00,"Y","Y","Y","Y","Y","Y",43,60,46,74,65,34,70,29,25,68,1,73
"557066","KAISER FOUNDATION HOSPITALS HHA-SANTA CLARA","10080 NORTH WOLFE ROAD, SUITE SW3-100","CUPERTINO","CA","95014","4083426600","Voluntary Non Profit - Private",1/1/1990 0:00:00,"Y","Y","Y","Y","Y","Y",37,49,53,52,62,38,62,29,23,68,1,78
"057794","KAISER FOUNDATION TRI CENTRAL HHA","12200 BELLFLOWER BLVD","DOWNEY","CA","90242","5626224350","Voluntary Non Profit - Private",7/30/1985 0:00:00,"Y","Y","Y","Y","Y","Y",43,59,48,84,64,42,69,27,24,69,1,78
"127022","KAISER HOME HEALTH AGENCY - OAHU","2828 PA'A STREET #2048","HONOLULU","HI","96819","8084325688","Voluntary Non Profit - Private",7/8/1993 0:00:00,"Y","Y","Y","Y","Y","Y",36,46,55,72,64,32,61,35,15,57,1,77
"459424","KAISER HOME HEALTH SERVICES","3349 S HIGHWAY 181 SUITE #B","KENEDY","TX","78119","8305833401","Government - State/County",10/14/1998 0:00:00,"Y","Y","N","N","N","Y",35,54,35,79,67,55,76,14,21,83,1,58
"367574","KAISER PERMANENTE HOME CARE AGENCY","5420 LANCASTER DRIVE","BROOKLYN HEIGHTS","OH","44131","2167498496","Voluntary Non Profit - Other",3/30/1994 0:00:00,"Y","Y","Y","Y","Y","Y",47,63,66,93,68,54,66,22,22,74,1,97
"387007","KAISER PERMANENTE HOME HEALTH","2701 NW VAUGHN STREET, SUITE 140","PORTLAND","OR","97210","5034995200","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",37,48,44,62,61,37,58,33,30,62,1,81
"127023","KAISER PERMANENTE HOME HEALTH AGENCY MAUI","55 MAUI LANI PARKWAY","WAILUKU","HI","96793","8082436681","Voluntary Non Profit - Private",10/11/1993 0:00:00,"Y","Y","Y","Y","Y","Y",45,55,63,78,74,42,74,33,27,61,2,199
"557037","KAISER, RIVERSIDE, HOME HEALTH AGENCY (PARENT)","10917 MAGNOLIA AVENUE","RIVERSIDE","CA","92505","9513582600","Voluntary Non Profit - Private",4/14/1989 0:00:00,"Y","Y","Y","Y","Y","Y",44,57,54,73,70,43,70,34,21,63,1,79
"679719","KAMCARE HOME HEALTH SERVICES LLC","171 OLD MILL CENTER","LIVINGSTON","TX","77351","9369670255","Proprietary",1/29/2008 0:00:00,"Y","Y","Y","Y","N","Y",201,201,201,201,201,201,201,201,201,201,201,201
"743102","KAN HEALTHCARE AGENCY INC","661 PLANO RD SUITE 319","RICHARDSON","TX","75081","9727440111","Voluntary Non Profit - Religious Affiliations",6/13/2008 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"247126","KANABEC COUNTY PHNS","905 EAST FOREST AVENUE","MORA","MN","55051","3206796330","Government - State/County",2/24/1983 0:00:00,"Y","Y","Y","Y","N","Y",32,46,14,46,65,36,40,39,31,56,2,55
"517806","KANAWHA CHARLESTON HEALTH DEPARTMENT","PO BOX 927","CHARLESTON","WV","25323","3043488150","Government - State/County",7/1/1989 0:00:00,"Y","Y","Y","Y","Y","Y",40,67,47,44,57,32,49,24,28,75,1,66
"397631","KANE COMMUNITY HOSP HHC","4372 ROUTE 6","KANE","PA","16735","8148375171","Voluntary Non Profit - Other",3/17/1995 0:00:00,"Y","Y","Y","Y","Y","Y",40,77,39,72,53,29,64,37,31,60,1,65
"177187","KANSAS CARE INC","712 S OHIO ST","SALINA","KS","67401","7858258500","Proprietary",9/1/1987 0:00:00,"Y","Y","Y","Y","N","Y",38,53,46,61,61,35,62,21,23,72,2,85
"267264","KANSAS CITY PALLIATIVE HOME CARE","9221 WARD PARKWAY, SUITE 100","KANSAS CITY","MO","64114","8163632600","Voluntary Non Profit - Other",8/27/1987 0:00:00,"Y","Y","Y","Y","Y","Y",17,27,199,35,36,14,30,21,22,44,0,58
"317091","KAQ HOME CARE, INC","755 MEMORIAL PARKWAY","PHILLIPSBURG","NJ","08865","9082139595","Voluntary Non Profit - Private",5/22/1998 0:00:00,"Y","Y","Y","Y","Y","Y",55,49,24,71,64,42,55,30,25,68,2,82
"257090","KARE IN HOME HEALTH SERVICES","10281 CORPORATE DRIVE","GULFPORT","MS","39503","2286042155","Proprietary",3/11/1975 0:00:00,"Y","Y","Y","Y","Y","Y",50,68,55,66,68,46,57,26,24,72,2,78
"497617","KARYA HOME CARE, INC","376 MCLAWS CIRCLE, SUITE B-1","WILLIAMSBURG","VA","23185","7572597411","Proprietary",11/17/2006 0:00:00,"Y","Y","Y","N","N","Y",65,70,64,59,74,20,51,25,16,74,0,199
"108368","KASSY HOME HEALTH CARE, INC","12855 SW 136 AVENUE, 108","MIAMI","FL","33186","3052562776","Proprietary",11/26/2006 0:00:00,"Y","Y","N","N","Y","Y",40,24,29,26,53,32,41,36,39,61,1,199
"057255","KAWEAH DELTA HHA","400 W MINERAL KING","VISALIA","CA","93291","5596246400","Government - State/County",12/3/1980 0:00:00,"Y","Y","Y","Y","Y","Y",42,48,56,54,68,39,59,23,22,74,2,84
"097057","KBC NURSING AGENCY & HOME HEALTH CARE INC","7412 GEORGIA AVENUE NW UNIT 1","WASHINGTON","DC","20012","2022916973","Proprietary",10/4/2004 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,45,0,54,0,199
"679535","KBS HOME HEALTH AGENCY INC","2964 LBJ FREEWAY, SUITE 455","DALLAS","TX","75234","9722472100","Proprietary",8/23/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199,199
"459473","KC HOME HEALTH AGENCY INC","2601 GUS THOMASSON ROAD #100","MESQUITE","TX","75150","9722892211","Proprietary",10/6/1999 0:00:00,"Y","Y","Y","Y","Y","Y",26,19,199,14,31,15,0,49,48,49,1,199
"037244","KC'S HOME HEALTH CARE, LLC","20612 NORTH CAVE CREEK ROAD, F151","PHOENIX","AZ","85024","6022834089","Proprietary",10/4/2006 0:00:00,"Y","Y","Y","Y","Y","Y",45,55,56,62,62,48,67,29,23,66,1,72
"267574","KC'S HOME HEALTHCARE, INC","6301 ROCKHILL ROAD","KANSAS CITY","MO","64131","8169232550","Government - State/County",7/29/2002 0:00:00,"Y","Y","Y","Y","Y","Y",31,199,199,31,199,199,199,29,30,71,2,199
"178063","KEARNY COUNTY HOME HEALTH AGENCY","500 EAST THORPE STREET","LAKIN","KS","67860","6203551365","Government - State/County",12/1/2004 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,25,20,63,3,199
"678225","KELLYS HEALTH CARE INC","2007 N CONWAY","MISSION","TX","78572","9565198118","Proprietary",5/21/1996 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,50,13,42,2,199
"673148","KELTON HOME HEALTH CARE INC","102 C WEST HIRAM STREET","ATLANTA","TX","75551","9037964040","Proprietary",3/9/2005 0:00:00,"Y","Y","Y","Y","N","Y",37,46,0,43,59,199,49,53,52,41,2,199
"457999","KEMG HOME HEALTH CARE","701 DALWORTH STREET","GRAND PRAIRIE","TX","75050","9722627700","Proprietary",2/9/2006 0:00:00,"Y","Y","Y","Y","Y","Y",199,35,199,56,58,199,13,33,37,52,4,199
"108395","KENDALL COMPREHENSIVE INC","11865 SW 26TH STREET, SUITE I-8","MIAMI","FL","33175","3052078159","Proprietary",3/13/2007 0:00:00,"Y","Y","N","N","N","Y",39,36,199,70,54,19,29,21,8,78,0,199
"109019","KENDALL HOME HEALTH AGENCY, INC","13200 SW 128 STREET,  SUITE A-2","MIAMI","FL","33186","3052341828","Voluntary Non Profit - Private",6/20/2008 0:00:00,"Y","Y","N","N","Y","Y",201,201,201,201,201,201,201,201,201,201,201,201
"317073","KENNEDY HOME HEALTH CARE","1099 WHITE HORSE ROAD","VOORHEES","NJ","08043","8565662000","Voluntary Non Profit - Other",1/8/1985 0:00:00,"Y","Y","Y","Y","Y","Y",48,53,58,55,69,42,68,25,23,74,1,85
"507061","KENNEWICK GENERAL HOSP HH","18 N AUBURN","KENNEWICK","WA","99336","5095822273","Government - Local",4/10/1985 0:00:00,"Y","Y","Y","Y","Y","Y",37,51,38,62,56,28,63,27,22,69,1,64
"527024","KENOSHA VNA","600 52ND ST  STE 300","KENOSHA","WI","53140","2626568400","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",52,57,68,69,70,45,73,27,26,71,3,79
"187050","KENTUCKY RIVER DIST HHA","880 WEST MAIN STREET, PO BOX 530","HINDMAN","KY","41822","6064392361","Government - State/County",7/1/1973 0:00:00,"Y","Y","Y","Y","N","Y",44,42,32,57,53,26,49,34,31,62,2,95
"167020","KEOKUK AREA HOSPITAL HOME HEAL","424 NORTH 18TH STREET","KEOKUK","IA","52632","3195246293","Voluntary Non Profit - Other",5/9/1967 0:00:00,"Y","Y","Y","Y","Y","Y",60,55,199,66,62,48,53,32,25,64,1,77
"167088","KEOKUK COUNTY PHNS","101 S MAIN STREET, COURTHOUSE","SIGOURNEY","IA","52591","6416223575","Government - State/County",7/7/1977 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,29,33,58,6,199
"427046","KERSHAW COUNTY MEDICAL CENTER HOME HEALTH","2001 WEST DEKALB STREET PO BOX 7003","CAMDEN","SC","29020","8034251182","Voluntary Non Profit - Other",1/9/1991 0:00:00,"Y","Y","Y","Y","Y","Y",46,61,60,70,73,47,68,27,19,71,1,83
"027014","KETCHIKAN GENERAL HOSPITAL HHA","126 WASHINGTON STREET","KETCHIKAN","AK","99901","9072258914","Voluntary Non Profit - Religious Affiliations",3/4/1993 0:00:00,"Y","Y","Y","Y","Y","Y",35,50,34,58,64,33,57,32,28,67,3,199
"367249","KETTERING NETWORK HOME CARE","2110 LEITER ROAD","MIAMISBURG","OH","45342","9373848750","Voluntary Non Profit - Religious Affiliations",9/1/1984 0:00:00,"Y","Y","Y","Y","Y","Y",46,54,67,61,67,43,71,25,21,71,1,86
"147418","KEWANEE HOSPITAL HOME CARE","1051 W SOUTH ST","KEWANEE","IL","61443","3098527900","Voluntary Non Profit - Other",4/8/1985 0:00:00,"Y","Y","Y","Y","Y","Y",59,63,66,64,80,56,79,39,35,55,0,77
"237212","KEWEENAW HOME NURSING INC","311 SIXTH STREET","CALUMET","MI","49913","9063375700","Proprietary",6/12/1989 0:00:00,"Y","Y","Y","Y","Y","Y",41,57,50,60,65,34,62,31,23,66,1,82
"397206","KEY CARE HOME HEALTH AGENCY DIVISION PHYSICIAN SER","70 LINCOLN WAY EAST","JEANNETTE","PA","15644","7245235250","Proprietary",12/13/1983 0:00:00,"Y","Y","Y","Y","N","Y",57,59,46,55,68,61,52,30,15,70,0,199
"197727","KEY HOME HEALTH CARE","42078 VETERANS AVE SUITE B","HAMMOND","LA","70403","9855491539","Proprietary",7/28/1995 0:00:00,"Y","Y","Y","Y","Y","Y",41,43,46,53,58,43,52,42,25,57,1,86
"368198","KEYCARE NURSING SERVICE","5378 WHIRLWIND COVE DRIVE","HILLIARD","OH","43026","6145278480","Proprietary",8/14/2007 0:00:00,"Y","N","N","N","Y","N",199,199,199,199,199,199,199,199,199,199,199,199
