"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients who get better at getting to and from the toilet","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who get better at getting dressed","Percentage of patients who stay the same (don't get worse) at bathing","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who are confused less often"
"677792","MUENSTER MEM HOSP HOME CARE","605 NORTH MAPLE STREET","MUENSTER","TX","76252","9407592271","Government - State/County",3/3/1994 0:00:00,"Y","Y","Y","N","Y","Y",32,36,199,45,43,199,199,91,55,6,22
"187096","MUHLENBERG COMMUNITY HOSP HHA","211 SOUTH CHERRY STREET","GREENVILLE","KY","42345","2703388348","Voluntary Non Profit - Other",9/21/1984 0:00:00,"Y","Y","Y","N","Y","Y",47,52,67,54,59,41,67,95,29,25,30
"677603","MULESHOE AREA HOME HEALTH AGEN","708 SOUTH 1ST STREET","MULESHOE","TX","79347","8062723346","Government - Local",4/12/1993 0:00:00,"Y","Y","N","Y","Y","Y",33,47,199,63,62,33,69,95,31,28,199
"058198","MULITI-SKILLED HOME CARE SERVICES, INC","438 N FIRST AVENUE","COVINA","CA","91723","6263321535","Proprietary",9/26/2003 0:00:00,"Y","Y","Y","Y","Y","Y",45,55,52,73,76,39,74,95,34,21,32
"679227","MULTI CARE HOME HEALTH SERVICE","5207 WEDGEWOOD DRIVE","GARLAND","TX","75043","9723037604","Proprietary",3/3/2003 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"507046","MULTICARE HOME HEALTH /CERT","710 FAWCETT AVENUE","TACOMA","WA","98415","2534598355","Voluntary Non Profit - Private",6/1/1979 0:00:00,"Y","Y","Y","Y","Y","Y",33,37,63,49,60,37,61,91,28,17,41
"367731","MULTICARE HOME HEALTH SERVICES","27691 EUCLID AVENUE, SUITE B1","EUCLID","OH","44132","2167318900","Proprietary",5/7/1997 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"137093","MULTICARE HOME HEALTH, INC","324 S MERIDIAN RD SUITE 14","MERIDIAN","ID","83642","2088845497","Proprietary",3/18/1996 0:00:00,"Y","Y","Y","Y","Y","Y",36,63,63,63,74,29,79,95,13,16,36
"677493","MULTICARE NURSES","1121 ROCKINGHAM DRIVE","RICHARDSON","TX","75080","9724372273","Proprietary",5/11/1992 0:00:00,"Y","Y","Y","Y","Y","Y",40,58,75,65,69,42,77,95,23,24,42
"227472","MULTICULTURAL COM SERV PIONEER","1000 WILBRAHAM ROAD","SPRINGFIELD","MA","01109","4137827745","Voluntary Non Profit - Private",4/12/2001 0:00:00,"Y","Y","Y","N","N","N",201,201,201,201,201,201,201,201,201,201,201
"227467","MULTICULTURAL HOME CARE, INC","140 UNION STREET  SUITE  214","LYNN","MA","01901","7815937174","Proprietary",8/5/1998 0:00:00,"Y","Y","Y","N","N","Y",29,47,199,52,53,44,54,95,46,8,28
"107009","MUNROE REGIONAL HOME HLTH SE","31 SW 12TH STREET","OCALA","FL","34474","3523517222","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",40,63,70,61,72,46,75,95,17,19,59
"237025","MUNSON HOME CARE","550 MUNSON AVENUE","TRAVERSE CITY","MI","49686","2319359131","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",32,50,67,48,61,35,66,92,26,25,37
"237303","MUNSON HOME HEALTH","203 SOUTH 3RD STREET","BIG RAPIDS","MI","49307","2319359131","Voluntary Non Profit - Private",9/30/1982 0:00:00,"Y","Y","Y","N","Y","Y",45,46,77,49,71,37,68,95,25,26,36
"187089","MURRAY CALLOWAY CO HOSP HM CR","803 POPLAR STREET","MURRAY","KY","42071","2707621537","Government - Local",5/2/1984 0:00:00,"Y","Y","Y","Y","Y","Y",30,51,66,55,60,36,65,93,28,23,38
"117121","MUSCOGEE HOME HEALTH AGENCY","7200 MANOR ROAD","COLUMBUS","GA","31907","7065610855","Government - Local",7/22/1998 0:00:00,"Y","Y","Y","Y","Y","Y",36,41,60,65,47,32,68,89,23,22,34
"377096","MUSKOGEE REG MED CENTER HHS","300 EDNA M. ROCKEFELLER DR","MUSKOGEE","OK","74401","9186866611","Government - Local",11/16/1984 0:00:00,"Y","Y","Y","Y","Y","Y",46,68,69,59,65,38,73,95,21,8,47
"517011","MVA HOME HEALTH SERVICES","P O BOX 1112 (1346 LOCUST AVENUE)","FAIRMONT","WV","26555","3043678735","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","N","Y","Y","Y",26,60,199,53,60,33,199,87,42,28,199
"327071","MVCH SERV CARIDAD DE SAN ANTON","ST HWY 518 MM 26","MORA","NM","87732","5053875069","Voluntary Non Profit - Private",2/18/1988 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"367500","MVI HOMECARE INC","4891 BELMONT AVENUE","YOUNGSTOWN","OH","44505","3307599487","Proprietary",10/7/1992 0:00:00,"Y","Y","Y","Y","Y","Y",36,48,64,55,56,42,62,87,21,19,39
"679408","MY SWEET HOME HOME HEALTH CARE","1691 EAST SAN BENITO STREET SUITE A","RIO GRANDE CITY","TX","78582","9564881255","Proprietary",1/8/2004 0:00:00,"Y","Y","N","N","Y","Y",44,34,47,53,60,28,42,95,38,32,42
"107706","MYG HOME CARE AGENCY","11398 WEST FLAGLER STREET SUITE 209","MIAMI","FL","33174","3052273664","Proprietary",6/11/2002 0:00:00,"Y","Y","Y","Y","Y","Y",21,32,35,70,54,33,51,94,26,22,36
"108071","MYRIAD HOME HEALTH SERVICES, INC","5740 HOLLYWOOD BLVD, STE 203","HOLLYWOOD","FL","33021","9549617070","Proprietary",7/2/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"167071","MYRTUE MEMORIAL HOSPITAL HOME","1213 GARFIELD AVENUE","HARLAN","IA","51537","7127554308","Government - State/County",1/9/1975 0:00:00,"Y","Y","Y","Y","N","Y",25,35,199,50,63,16,72,92,27,21,28
"307071","N E REHAB HOSP HOME CARE SERV","5 PLAISTOW ROAD","PLAISTOW","NH","03865","6033829352","Proprietary",3/2/1994 0:00:00,"Y","Y","Y","Y","Y","Y",44,39,76,58,55,37,72,95,31,14,39
"037125","N S I NURSING SERVICE INC","3071 NORTH SWAN ROAD","TUCSON","AZ","85712","5207311117","Proprietary",4/14/1992 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199,199
"457497","N T M C HOME HEALTH","1820 ONEAL STREET STE 1 AND 2","GAINESVILLE","TX","76240","9406682094","Government - Combination GOVT & Voluntary",7/5/1983 0:00:00,"Y","Y","Y","Y","Y","Y",53,50,76,63,67,46,66,91,37,24,39
"058255","N&D HEALTH CARE SERVICES INC","1500 WEST COVINA PKWY SUITE 206A","WEST COVINA","CA","91790","6268562166","Proprietary",4/30/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"147674","N.O.S. HEALTH CARE  INC.","240 E. LAKE STREET  SUITE 303","ADDISON","IL","60101","6309413683","Proprietary",6/9/1997 0:00:00,"Y","Y","Y","Y","Y","Y",33,40,66,71,86,45,59,95,26,10,75
"459441","NAAMAN COMMUNITY HEALTH SERVICES","1666 NORTH HAMPTON ROAD SUITE 102","DESOTO","TX","75115","9722241633","Proprietary",1/21/1999 0:00:00,"Y","Y","Y","N","Y","Y",33,40,52,38,48,37,42,95,39,7,36
"457556","NACOGDOCHES MEMORIAL HOSPITAL","914 RAGUET STREET","NACOGDOCHES","TX","75961","9365688460","Voluntary Non Profit - Other",1/23/1984 0:00:00,"Y","Y","N","Y","Y","Y",21,51,55,42,46,37,52,85,30,28,35
"107732","NANY HOME HEALTH CARE","9010 SW 137 AVE, 111","MIAMI","FL","33186","3059698860","Proprietary",9/24/2002 0:00:00,"Y","Y","Y","Y","Y","Y",24,26,31,48,39,27,44,95,39,33,24
"347056","NASH COUNTY HOME HEALTH AGENCY","301 S. CHURCH ST. SUITE 124","ROCKY MOUNT","NC","27804","2524461777","Government - Local",11/9/1973 0:00:00,"Y","Y","Y","Y","Y","Y",32,52,63,60,47,38,68,87,32,28,48
"227001","NASHOBA NURSING SERVICE","280 AYER ROAD  P O  BOX 319","HARVARD","MA","01451","9787723337","Government - Local",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",31,46,64,61,56,36,65,90,35,28,38
"397292","NASON HOSP HOME HEALTH AGENCY","108 NASON DRIVE","ROARING SPRING","PA","16673","8142242141","Voluntary Non Profit - Other",5/7/1985 0:00:00,"Y","Y","Y","Y","Y","Y",44,58,60,60,51,26,55,93,22,13,44
"227079","NATICK VISITING NURSE ASSOCIATION","209 WEST CENTRAL STREET SUITE","NATICK","MA","01760","8008343997","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",35,52,65,63,58,36,61,90,46,32,42
"679060","NATIONAL HEALTH SERVICE CORP","2717 GAME LAKE DRIVE","IRVING","TX","75060","9727903200","Proprietary",8/6/2001 0:00:00,"Y","Y","Y","Y","Y","Y",46,53,80,90,95,71,90,95,22,12,66
"197402","NATIONAL HOME CARE SERVICES","2382 MILL STREET","RINGGOLD","LA","71068","3188942101","Proprietary",4/19/1991 0:00:00,"Y","Y","Y","Y","Y","Y",38,43,56,52,59,41,60,95,46,27,35
"497587","NATIONAL HOME HEALTH CARE INC","8201 GREENSBORO DRIVE SUITE 820","MC LEAN","VA","22102","7039190138","Proprietary",2/6/2004 0:00:00,"Y","Y","Y","Y","N","Y",40,47,52,39,68,23,66,92,17,23,42
"147642","NATIONAL HOME HEALTH CARE SERV","2514 E. BALLARD ROAD","DES PLAINES","IL","60016","8472978012","Proprietary",8/12/1996 0:00:00,"Y","Y","Y","Y","Y","Y",45,44,71,94,91,55,61,95,26,27,26
"107676","NATIONAL HOME HEALTH NURSES, INC","1800 WEST 49TH STREET","MIAMI","FL","33012","3055581730","Proprietary",12/6/2001 0:00:00,"Y","Y","N","N","N","Y",26,25,30,31,39,28,28,95,5,91,24
"679432","NATIONAL HOMECARE SERVICES WASKOM","1710 WEST TEXAS","WASKOM","TX","75692","9036874402","Proprietary",2/5/2004 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,33,20,199
"678464","NATIONAL NURSING & REHAB INC","4455 SOUTH PADRE ISLAND DRIVE SUITE 50","CORPUS CHRISTI","TX","78411","3612253492","Proprietary",10/17/1996 0:00:00,"Y","Y","Y","Y","Y","Y",28,34,56,69,57,41,57,93,27,22,41
"458318","NATIONAL NURSING & REHAB RIO GRANDE VALLEY","1713 TREASURE HILLS SUITE 2C","HARLINGEN","TX","78550","9564400551","Proprietary",2/28/1995 0:00:00,"Y","Y","N","N","Y","N",45,57,78,75,57,52,62,95,34,13,22
"679332","NATIONS PIONEER HEALTH SERVICE","9100 SOUTHWEST FREEWAY #139","HOUSTON","TX","77074","7135411987","Proprietary",9/3/2003 0:00:00,"Y","Y","Y","Y","Y","Y",30,31,30,70,73,21,76,95,13,13,199
"459155","NATIONSMED HEALTH CARE","12555 GULF FREEWAY","HOUSTON","TX","77034","2815680094","Proprietary",3/4/1997 0:00:00,"Y","Y","Y","Y","Y","Y",36,54,66,59,62,30,56,94,33,18,34
"107746","NATIONWIDE HEALTHCARE SERVICES INC","18350 NW 2ND AVENUE, SUITE 401","MIAMI","FL","33169","3056541264","Proprietary",12/5/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"077118","NAUGATUCK VISITING NURSES ASSO","16 - 18 PARK PLACE","NAUGATUCK","CT","06770","2037207095","Government - Local",4/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",36,59,56,64,60,18,68,92,36,31,38
"037027","NAVAPACHE REGIONAL MED CTR HH","2200 SHOW LOW LAKE ROAD","SHOW LOW","AZ","85901","9285377540","Voluntary Non Profit - Private",9/15/1982 0:00:00,"Y","Y","N","N","N","Y",33,56,78,54,70,40,73,95,22,24,39
"157544","NBA HOMECARE PLUS OF INDIANA","5354 W 62ND ST","INDIANAPOLIS","IN","46268","3172935500","Voluntary Non Profit - Religious Affiliations",11/20/2002 0:00:00,"Y","Y","Y","Y","Y","Y",34,56,199,54,63,28,199,95,29,26,199
"497091","NCARE INC","804 OMNI BOULEVARD, SUITE 102","NEWPORT NEWS","VA","23602","7578962863","Proprietary",8/13/1993 0:00:00,"Y","Y","Y","Y","N","Y",33,70,70,53,69,48,72,91,25,13,54
"397749","NCHS INC","427 SOUTH MAIN STREET","OLD FORGE","PA","18518","5704573140","Proprietary",1/9/2001 0:00:00,"Y","Y","Y","Y","Y","Y",27,28,64,60,54,32,65,94,19,18,24
"017031","NE AL REG MED CNTR HOME","400 EAST 10TH STREET","ANNISTON","AL","36202","2562355785","Voluntary Non Profit - Private",8/30/1979 0:00:00,"Y","Y","Y","Y","Y","Y",33,30,61,63,61,40,63,91,36,18,50
"147728","NEIGHBORHOOD HEALTH CARE, LLC","1107 S MENHEIM ROAD, SUITE 215","WESTCHESTER","IL","60154","7084100723","Proprietary",10/16/2002 0:00:00,"Y","Y","Y","Y","Y","Y",15,15,10,18,22,14,15,95,36,19,22
"459115","NEIGHBORHOOD HOME HEALTH SERVICES","632 ED CAREY DRIVE SUITE 200","HARLINGEN","TX","78550","9564288880","Proprietary",2/5/1997 0:00:00,"Y","Y","Y","Y","Y","Y",36,43,52,66,62,32,55,95,29,14,28
"397009","NEIGHBORHOOD VNA","795 E MARSHALL ST SUITE 204","WEST CHESTER","PA","19380","6106966511","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",40,58,65,60,60,34,65,89,31,29,49
"107603","NEIGHBORLY CARE NETWORK INC","431 EAST SPRUCE STREET","TARPON SPRINGS","FL","34689","7279398886","Proprietary",7/22/1999 0:00:00,"Y","Y","Y","Y","Y","Y",27,42,63,57,57,37,56,92,26,5,45
"427063","NEIGHBORS CARE HOME HEALTH","173 COLUMBIA STREET","CHESTER","SC","29706","8035819416","Government - State/County",7/30/1993 0:00:00,"Y","Y","Y","N","Y","Y",33,45,61,63,55,29,53,95,40,22,28
"177070","NEMAHA COUNTY HHA","1205 MAIN ST","SABETHA","KS","66534","7852842288","Voluntary Non Profit - Other",5/1/1979 0:00:00,"Y","Y","Y","Y","Y","Y",24,29,199,40,54,13,199,95,28,22,199
"287120","NEMAHA COUNTY HOME CARE","2022 13TH STREET","AUBURN","NE","68305","4022746115","Government - State/County",12/21/2000 0:00:00,"Y","Y","Y","Y","N","Y",28,59,199,76,58,40,199,91,29,24,199
"178002","NEMAHA VALLEY COMMUNITY HOSPIT","1600 COMMUNITY DR","SENECA","KS","66538","7853366181","Voluntary Non Profit - Private",2/2/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,29,18,199
"237413","NEOCARE HOME CARE","20500 EUREKA RD SUITE 211","TAYLOR","MI","48180","7342835643","Proprietary",10/18/1996 0:00:00,"Y","Y","Y","Y","Y","Y",35,50,58,69,60,23,64,95,26,12,35
"177060","NEOSHO MEM REGIONAL MEDICAL CE","629 S PLUMMER AVE PO BOX 426","CHANUTE","KS","66720","6204314000","Government - State/County",5/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",38,39,68,38,47,24,56,92,25,25,27
"177275","NESS CO HOSPITAL HOME CARE SER","312 E CUSTER","NESS CITY","KS","67560","7857982291","Government - State/County",12/5/1994 0:00:00,"Y","Y","N","Y","N","Y",199,199,199,199,199,199,199,199,36,29,199
"557569","NETWORK PROVIDERS","1180 DURFEE AVE STE 200","SOUTH EL MONTE","CA","91733","8006818993","Proprietary",7/20/1995 0:00:00,"Y","Y","Y","Y","Y","Y",46,60,70,79,80,48,76,95,34,10,39
"107647","NEU HEART HEALTH CARE SERVICES","6803 WEST COMMERICAL BLVD","TAMARAC","FL","33319","9547247778","Proprietary",5/10/2001 0:00:00,"Y","Y","Y","Y","Y","Y",47,60,64,67,67,47,60,92,33,24,51
"087016","NEURO CARE CONSULTANTS","201 RUTHAR DRIVE","NEWARK","DE","19711","3027386400","Proprietary",5/10/1984 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199,199
"047842","NEVADA COUNTY HEALTH UNIT","1501 WEST FIRST NORTH","PRESCOTT","AR","71857","8708872640","Government - State/County",4/18/1968 0:00:00,"Y","Y","N","N","N","Y",34,199,199,48,43,30,59,88,34,8,199
"267035","NEVADA REGIONAL MED CTR HHA","824 SOUTH ADAMS","NEVADA","MO","64772","4174483751","Government - Local",9/12/1968 0:00:00,"Y","Y","Y","Y","Y","Y",32,52,66,83,55,34,64,93,21,19,45
"459125","NEW AGE HOME HEALTH SERVICES I","11415 CHIMNEY ROCK  STE 104","HOUSTON","TX","77035","7137260600","Proprietary",2/11/1997 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,16,57,199
"458409","NEW APPROACH HOME HEALTH","3440 SOUTH ALAMEDA ROAD","CORPUS CHRISTI","TX","78411","3618062650","Proprietary",4/26/1995 0:00:00,"Y","Y","N","N","N","Y",46,39,66,61,67,51,70,95,24,28,24
"679495","NEW CARE ADULT SERVICES","16846 KINNEY POINT LANE","HOUSTON","TX","77073","2814433131","Proprietary",5/26/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"507110","NEW CARE CONCEPTS INC","2208 NORTHWEST MARKET   520","SEATTLE","WA","98107","2067899054","Proprietary",10/28/1996 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"237453","NEW CENTURY HOME HEALTH CARE","1387 EAST 12 MILE ROAD","MADISON HEIGHTS","MI","48071","2483989600","Proprietary",11/15/2000 0:00:00,"Y","Y","N","N","Y","Y",35,53,67,85,68,53,77,95,30,28,40
"679039","NEW CONCEPT HEALTH SERVICES","4411 OLD BULLARD ROAD SUITE 501","TYLER","TX","75703","9035611662","Proprietary",5/14/2001 0:00:00,"Y","Y","N","N","Y","Y",199,199,199,199,199,199,199,199,53,46,199
"367580","NEW CONCEPTS OF CARE INC","409 SECOND STREET","MARIETTA","OH","45750","7403748005","Proprietary",6/9/1994 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,78,78,199
"459338","NEW CREATIONS HEALTH CARE INC","1816A WEST AVENUE","SAN ANTONIO","TX","78201","2107347685","Proprietary",7/9/1997 0:00:00,"Y","Y","Y","Y","Y","Y",33,40,199,69,53,199,72,94,41,21,199
"557685","NEW DIMENSION H C","1058 E LAS TUNAS DR","SAN GABRIEL","CA","91775","6264519900","Voluntary Non Profit - Other",4/24/1996 0:00:00,"Y","Y","Y","Y","Y","Y",47,42,37,80,59,32,50,95,29,26,199
"679168","NEW DIMENSIONS HOME HEALTHCARE PLUS INC","5055 PRESTON ROAD SUITE 201","PASADENA","TX","77505","2819989611","Proprietary",10/11/2002 0:00:00,"Y","Y","N","N","Y","Y",15,26,61,38,42,21,33,86,34,36,33
"248038","NEW DIMENSIONS HOME HLTH CARE","312 NORTH TOWER ROAD","FERGUS FALLS","MN","56538","2187395856","Proprietary",7/19/1996 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"077163","NEW ENGLAND HOME CARE","57 PLAINS RD","MILFORD","CT","06460","2038746667","Proprietary",5/18/1984 0:00:00,"Y","Y","Y","Y","Y","Y",33,44,66,57,52,31,61,91,41,36,40
"453131","NEW ERA HOME HEALTHCARE SERVICES INC","825 FLEMING TRAIL","RICHARDSON","TX","75081","9722350009","Proprietary",7/27/2004 0:00:00,"Y","Y","Y","Y","Y","Y",201,201,201,201,201,201,201,201,201,201,201
"678436","NEW ERA MEDICAL SERVICES INC","2121 E GRIFFIN PARKWAY SUITE 7","MISSION","TX","78572","9565191520","Proprietary",10/3/1996 0:00:00,"Y","Y","Y","Y","Y","Y",31,24,27,61,55,20,48,95,28,27,36
"058110","NEW HAVEN HOME HEALTH","6748 MISSION STREET","DALY CITY","CA","94015","6503011660","Proprietary",4/17/2002 0:00:00,"Y","Y","Y","Y","Y","Y",35,53,53,54,58,34,47,91,28,26,46
"108080","NEW HEALTH CARE CORP","2500 SW 107 AVENUE  SUITE 50","MIAMI","FL","33165","3055534831","Proprietary",7/30/2004 0:00:00,"Y","Y","N","N","N","Y",201,201,201,201,201,201,201,201,201,201,201
"507044","NEW HEALTH PROGRAMS HH","EAST 509 MAIN","CHEWELAH","WA","99109","5099356001","Voluntary Non Profit - Private",6/1/1978 0:00:00,"Y","Y","Y","Y","Y","Y",41,64,70,51,65,38,68,91,20,21,48
"037212","NEW HOME HEALTH CARE SERVICES","2421 E SOUTHERN AVE,SUITE 1","TEMPE","AZ","85282","4804139087","Voluntary Non Profit - Private",7/25/1997 0:00:00,"Y","Y","Y","Y","Y","Y",32,54,199,53,61,46,76,95,18,20,199
"459483","NEW HOPE HOME HEALTH INC","3530 FOREST LANE  SUITE 275","DALLAS","TX","75234","2146549446","Proprietary",2/29/2000 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,47,15,199
"207050","NEW HOPE HOSPICE, INC.","P.O. BOX 727","HOLDEN","ME","04429","2078437521","Voluntary Non Profit - Other",4/12/1995 0:00:00,"Y","Y","N","Y","Y","Y",199,199,199,199,199,199,199,199,25,25,199
"058139","NEW HORIZON HOME HEALTH CARE","815 E COLORADO BLVD SUITE 100","GLENDALE","CA","91205","8182444007","Proprietary",10/23/2002 0:00:00,"Y","Y","Y","Y","Y","Y",51,47,55,76,60,41,70,95,26,10,50
"157452","NEW HORIZONS HOME HEALTH SERVICES","621 BROADWAY","NEW HAVEN","IN","46774","2604931401","Proprietary",2/7/1996 0:00:00,"Y","Y","Y","Y","Y","Y",38,36,199,199,50,199,56,95,19,21,199
"397795","NEW LIFE HOME HEALTH CARE AGENCY INC","2655 PHILMONT AVENUE SUITE 101","HUNTINGDON VALLEY","PA","19006","2159478220","Proprietary",12/12/2003 0:00:00,"Y","Y","Y","N","Y","Y",44,64,63,66,71,74,65,95,5,5,23
"677254","NEW LIFE PERINATAL HEALTH CARE SERVICES","18503 MILL PATH COURT","HOUSTON","TX","77084","7139840877","Proprietary",4/6/1990 0:00:00,"Y","Y","Y","Y","Y","N",201,201,201,201,201,201,201,201,201,201,201
"327078","NEW MEXICO HOME & HEALTH CARE","209 SOUTH SECOND ST","TUCUMCARI","NM","88401","5054613637","Voluntary Non Profit - Private",10/5/1989 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"077063","NEW MILFORD VNA INC","68 PARK LANE RD","NEW MILFORD","CT","06776","8603542216","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",45,53,70,82,68,48,76,95,31,30,55
"197754","NEW ORLEANS HEALTH CORP","1008 JOURDAN AVE., 2ND FLOOR","NEW ORLEANS","LA","70117","5049479865","Proprietary",8/29/1996 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,39,15,199
"557415","NEW START HHC","9221 CORBIN AVE STE 100","NORTHRIDGE","CA","91324","8187726177","Voluntary Non Profit - Private",6/30/1994 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,19,15,199
"247178","NEW ULM MEDICAL CENTER HHA","1324 FIFTH STREET NORTH","NEW ULM","MN","56073","5072331555","Voluntary Non Profit - Private",9/13/1984 0:00:00,"Y","Y","Y","Y","N","Y",35,60,55,44,50,21,55,90,26,30,28
"058047","NEW VISION","9100 S SEPULVEDA BLVD STE 112","LOS ANGELES","CA","90045","3104102190","Proprietary",8/31/1999 0:00:00,"Y","Y","Y","Y","Y","Y",31,46,63,61,55,47,66,90,23,15,44
"237466","NEW VISION HOME HEALTH CARE","21819 WEST 9 MILE ROAD","SOUTHFIELD","MI","48075","2483523352","Proprietary",12/5/2001 0:00:00,"Y","Y","Y","Y","Y","Y",42,66,55,70,69,55,68,95,31,23,51
"367024","NEWARK CITY HEALTH DEPARTMENT","675 PRICE ROAD","NEWARK","OH","43055","7403496680","Government - Local",7/1/1966 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199,199
"307038","NEWFOUND AREA NURSING ASSN","214 LAKE STREET","BRISTOL","NH","03222","6037442733","Voluntary Non Profit - Private",8/20/1969 0:00:00,"Y","Y","Y","N","N","Y",48,54,199,70,72,43,74,94,34,30,28
"377110","NEWMAN MEMORIAL HOSP HHCS","905 SOUTH MAIN ST","SHATTUCK","OK","73858","5809382551","Voluntary Non Profit - Other",11/29/1984 0:00:00,"Y","Y","N","N","N","Y",44,199,199,86,82,199,199,95,27,26,64
"177109","NEWMAN REGIONAL HEALTH HHA","1015 INDUSTRAIL ROAD SUITE A","EMPORIA","KS","66801","6203406161","Government - State/County",8/9/1983 0:00:00,"Y","Y","Y","Y","Y","Y",40,42,58,60,64,41,64,93,32,18,41
"047113","NEWPORT HOSP AND CLINIC HH","2119 MALCOLM STREET, SUITE 243","NEWPORT","AR","72112","8705235660","Proprietary",12/27/1989 0:00:00,"Y","Y","N","Y","N","Y",44,16,199,58,52,12,57,95,32,26,199
"047872","NEWTON COUNTY HEALTH UNIT","506 WEST COURT STREET","JASPER","AR","72641","8704462203","Government - State/County",7/22/1970 0:00:00,"Y","Y","N","Y","N","Y",38,51,199,47,59,28,73,90,46,36,34
"117113","NEWTON MEDICAL HOME HEALTH","4186 MILL STREET","COVINGTON","GA","30014","7707889403","Voluntary Non Profit - Private",1/29/1997 0:00:00,"Y","Y","Y","Y","Y","Y",41,69,69,70,66,47,68,90,31,24,51
"107592","NHC HOMECARE","2395 N COURTENAY PKWY, STE 101","MERRITT ISLAND","FL","32953","4074599111","Proprietary",12/22/1998 0:00:00,"Y","Y","Y","Y","Y","Y",53,82,70,70,76,47,78,94,32,25,41
"107099","NHC HOMECARE","1830 LISENBY AVE STE B","PANAMA CITY","FL","32405","8507695256","Voluntary Non Profit - Private",2/20/1975 0:00:00,"Y","Y","Y","Y","Y","Y",41,60,69,57,69,34,73,95,43,28,24
"427077","NHC HOMECARE AIKEN","30 PHYSICIAN DRIVE","AIKEN","SC","29801","8036431701","Proprietary",2/7/1996 0:00:00,"Y","Y","Y","Y","Y","Y",36,58,66,55,55,30,69,94,35,36,45
"447449","NHC HOMECARE ATHENS","1011 WEST MADISON AVE","ATHENS","TN","37303","4237454246","Proprietary",2/29/1984 0:00:00,"Y","Y","Y","Y","Y","Y",46,58,83,45,69,45,84,94,29,29,40
"447126","NHC HOMECARE CHATTANOOGA","4524 HIXON PIKE","HIXSON","TN","37343","4238771716","Proprietary",6/6/1977 0:00:00,"Y","Y","Y","Y","Y","Y",28,59,70,67,54,25,59,94,34,28,35
"447125","NHC HOMECARE COLUMBIA","915 S JAMES CAMPBELL BLVD","COLUMBIA","TN","38401","9313811234","Proprietary",12/2/1977 0:00:00,"Y","Y","Y","Y","Y","Y",42,53,65,58,62,44,66,92,43,37,48
"427075","NHC HOMECARE GREENWOOD","615 S MAIN STREET, PO BOX 3088","GREENWOOD","SC","29646","8642299888","Proprietary",12/29/1995 0:00:00,"Y","Y","Y","Y","Y","Y",32,42,72,68,75,33,72,95,33,37,52
