"ProviderNum","ProviderName","StreetAddress","City","State","ZipCode","Telephone","OwnershipType","DateCertified","Nursing Care Services","Physical Therapy Services","Occupational Therapy Services","Speech Pathology Services","Medical Social Services","Home Health Aide Services","Percentage of patients who get better at walking or moving around","Percentage of patients who get better at getting in and out of bed","Percentage of patients whose bladder control improves","Percentage of patients who have less pain when moving around","Percentage of patients who get better at bathing","Percentage of patients who get better at taking their medicines correctly (by mouth)","Percentage of patients who are short of breath less often","Percentage of patients who had to be admitted to the hospital","Percentage of patients who need urgent, unplanned medical care","Percentage of patients who stay at home after an episode of home health care ends"
"367797","MAXIM HEALTHCARE SERVICES, INC","23230 CHAGRIN BLVD, SUITE 325","BEACHWOOD","OH","44122","2165149700","Proprietary",7/3/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"367799","MAXIM HEALTHCARE SERVICES, INC","3131 EXECUTIVE PARKWAY, SUITE 205","TOLEDO","OH","43614","4195360555","Proprietary",8/28/2002 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199
"368000","MAXIM HEALTHCARE SERVICES, INC","1991 CROCKER ROAD, SUITE 350","WESTLAKE","OH","44145","4406179559","Proprietary",9/5/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"368002","MAXIM HEALTHCARE SERVICES, INC","3250 WEST MARKET STREET, SUITE 104","AKRON","OH","44333","3308641706","Proprietary",9/30/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"368003","MAXIM HEALTHCARE SERVICES, INC","4500 COOPER ROAD, SUITE 200","CINCINNATI","OH","45242","5137936444","Proprietary",9/16/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"368005","MAXIM HEALTHCARE SERVICES, INC","1880 EAST DUBLIN GRANVILLE RD, SUITE 200","COLUMBUS","OH","43229","6148826500","Proprietary",10/10/2002 0:00:00,"Y","N","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"368006","MAXIM HEALTHCARE SERVICES, INC","3055 KETTERING BLVD, SUITE 319","DAYTON","OH","45439","9372942200","Proprietary",10/17/2002 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199
"368007","MAXIM HEALTHCARE SERVICES, INC","4150 BELDEN VILLAGE AVENUE, SUITE 301","CANTON","OH","44718","3304936001","Proprietary",10/31/2002 0:00:00,"Y","N","N","N","N","Y",46,38,199,66,60,20,66,38,35,60
"467212","MAXIM HEALTHCARE SERVICES, INC","655 EAST 4500 SOUTH","MURRAY","UT","84107","8016857070","Proprietary",2/11/2004 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"557034","MAXIM HEALTHCARE SERVICES, INC","26555 CARMEL RANCHO BOULEVARD, #4","CARMEL","CA","93923","8316221850","Proprietary",3/24/1989 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,23,38,78
"527287","MAXIM HLTHCARE SVCS","3077 N MAYFAIR RD  STE 200","MILWAUKEE","WI","53222","4144759330","Government - State/County",2/18/2004 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199
"457809","MAXIMACARE LLC","913 BROWN TRAIL","COPPELL","TX","75019","9724711111","Proprietary",5/3/2005 0:00:00,"Y","Y","Y","Y","Y","Y",35,38,31,47,52,20,33,20,9,75
"459384","MAXIMUM CARE","14938 WHITE FORGE","SUGAR LAND","TX","77478","2819031336","Proprietary",8/19/1997 0:00:00,"Y","N","N","N","N","Y",56,68,44,199,93,199,59,26,28,69
"147718","MAXIMUM HOME HEALTH CARE, INC.","2959 WEST 95TH STREET","EVERGREEN PARK","IL","60805","7089521900","Proprietary",2/19/2002 0:00:00,"Y","Y","Y","Y","Y","Y",34,30,46,67,58,39,65,38,5,56
"457985","MAXIMUM HOME HEALTH LLC","2526 WEST FREDDY GONZALEZ","EDINBURG","TX","78539","9562891200","Proprietary",1/23/2006 0:00:00,"Y","Y","N","N","N","N",201,201,201,201,201,201,201,201,201,201
"447271","MAXLIFE AT HOME OF TENNESSEE","1112 TROTWOOD AVENUE, SUITE 3 & 4","COLUMBIA","TN","38401","9318400714","Proprietary",2/15/1984 0:00:00,"Y","Y","Y","Y","N","Y",36,44,45,75,58,35,62,41,5,53
"453194","MAXMED HEALTHCARE INC","6323 SOVEREIGN DR SUITE 217","SAN ANTONIO","TX","78229","2109797805","Proprietary",11/18/2004 0:00:00,"Y","Y","Y","Y","Y","Y",61,60,199,95,93,43,76,28,5,69
"107729","MAXMED, INC","5769 NW 151 STREET","MIAMI LAKES","FL","33014","3055563510","Proprietary",9/19/2002 0:00:00,"Y","Y","Y","Y","Y","Y",22,20,32,60,41,33,36,21,5,76
"677904","MAYA HOME HEALTH INC","5413 N MCCOLL ROAD SUITE #2","MCALLEN","TX","78504","9566182525","Proprietary",4/13/2006 0:00:00,"Y","Y","N","Y","N","N",201,201,201,201,201,201,201,201,201,201
"457586","MAYS HOME HEALTH TX LLC","845 CLARKSVILLE ST","PARIS","TX","75460","9037856297","Proprietary",2/22/1984 0:00:00,"Y","Y","Y","Y","Y","Y",47,62,199,68,67,59,62,25,19,62
"377187","MAYS HOUSECALL HOME HEALTH","801 SOUTHWEST C STREET","ANTLERS","OK","74523","5802983947","Proprietary",1/8/1992 0:00:00,"Y","Y","Y","Y","N","Y",33,40,26,43,60,51,34,42,22,54
"377670","MAYS HOUSECALL HOME HEALTH, INC","617 NORTH MISSISSIPPI AVENUE","ADA","OK","74820","5804363322","Proprietary",6/28/2004 0:00:00,"Y","Y","Y","Y","N","Y",32,49,32,46,67,51,63,46,34,52
"377691","MAYS HOUSECALL HOME HEALTH, INC","1312 SOUTH GARNETT, SUITE A","TULSA","OK","74128","9184370620","Proprietary",7/20/2005 0:00:00,"Y","Y","Y","Y","N","Y",25,24,26,35,48,46,31,32,30,67
"058172","MC HOME HEALTH SERVICES, INC","18800 AMAR ROAD, SUITE B-5","WALNUT","CA","91789","6268541450","Proprietary",3/18/2003 0:00:00,"Y","Y","Y","Y","Y","Y",35,48,29,88,84,45,76,31,25,64
"377090","MCALESTER REGIONAL HOSPITAL HH","1101 N STRONG","MCALESTER","OK","74501","9184218018","Voluntary Non Profit - Other",8/24/1984 0:00:00,"Y","Y","Y","Y","Y","Y",42,58,41,59,73,44,59,33,24,60
"337251","MCAULEY SETON HOME CARE CORP","14 APPLETREE BUSINESS PARK","CHEEKTOWAGA","NY","14227","7166854870","Voluntary Non Profit - Religious Affiliations",5/20/1988 0:00:00,"Y","Y","Y","Y","Y","Y",39,49,63,62,56,40,67,22,20,75
"267214","MCCUNE BROOKS HOME HEALTH SRV","1515 HAZEL","CARTHAGE","MO","64836","4172377251","Government - Local",9/7/1984 0:00:00,"Y","Y","N","Y","Y","Y",33,61,53,72,64,41,69,9,8,88
"377169","MCCURTAIN MEMORIAL HOME HEALTH","1301 EAST LINCOLN RD","IDABEL","OK","74745","5802865568","Voluntary Non Profit - Private",3/15/1990 0:00:00,"Y","N","N","Y","N","Y",56,68,199,68,61,29,58,42,18,51
"187043","MCDOWELL ARH HHA","PO BOX 247","MC DOWELL","KY","41647","6063773429","Voluntary Non Profit - Other",1/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",47,61,50,67,64,38,62,40,34,58
"187040","MCDOWELL HOME HEALTH AGENCY","131 DANIEL DRIVE","DANVILLE","KY","40422","8592368946","Voluntary Non Profit - Other",5/10/1971 0:00:00,"Y","Y","Y","Y","N","Y",40,46,17,65,58,36,49,36,25,62
"347044","MCDOWELL HOME HEALTH CARE PROG","221 CALLAHAN-KOON ROAD","SPINDALE","NC","28160","8286596901","Government - Local",1/1/1973 0:00:00,"Y","Y","Y","Y","Y","Y",29,51,46,58,53,26,58,28,20,70
"367765","MCH SERVICES, INC","27062 OAKMEAD DRIVE","PERRYSBURG","OH","43551","4198749008","Proprietary",12/22/1999 0:00:00,"Y","Y","Y","Y","N","N",199,199,199,199,199,199,199,199,199,199
"147035","MCHENRY COUNTY DEPARTMENT OF H","2200 N. SEMINARY   ANNEX A","WOODSTOCK","IL","60098","8153344510","Government - State/County",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"397130","MCKEAN COUNTY VNA","20 SCHOOL STREET PO BOX 465","BRADFORD","PA","16701","8143627466","Voluntary Non Profit - Private",10/7/1977 0:00:00,"Y","Y","Y","Y","Y","Y",36,49,33,53,61,43,54,24,22,73
"677544","MCKENNA HOME HEALTH","750 LANDA STREET SUITE B","NEW BRAUNFELS","TX","78130","8306297568","Voluntary Non Profit - Other",11/10/1992 0:00:00,"Y","Y","Y","Y","Y","Y",41,66,65,71,71,44,65,25,14,71
"677563","MCLEAN HOME HEALTH AGENCY INC","603 NORTH GROVE STREET","MCLEAN","TX","79057","8067792485","Proprietary",12/22/1992 0:00:00,"Y","Y","Y","N","N","Y",199,199,199,199,199,199,199,199,199,199
"077166","MCLEAN VISITING NURSES CMMTY","75 GREAT POND RD","SIMSBURY","CT","06070","8606583700","Proprietary",12/13/1985 0:00:00,"Y","Y","Y","Y","Y","Y",34,46,56,59,59,34,67,24,21,72
"247067","MCLEOD COUNTY PHNS","1805 FORD AVENUE N","GLENCOE","MN","55336","3208643185","Government - State/County",5/6/1974 0:00:00,"Y","Y","Y","Y","N","Y",199,199,199,199,199,199,199,199,199,199
"427057","MCLEOD HOME HEALTH  INC","300 SOUTH DARGAN STREET","FLORENCE","SC","29501","8436693050","Voluntary Non Profit - Private",6/11/1992 0:00:00,"Y","Y","Y","Y","Y","Y",50,65,53,78,66,39,71,35,24,63
"037132","MD HOME HEALTH & STAFFING","5727 NORTH 7TH STREET, SUITE 406","PHOENIX","AZ","85014","6022669971","Proprietary",9/15/1992 0:00:00,"Y","Y","Y","Y","Y","Y",24,46,39,52,55,27,62,34,31,60
"147293","MDH HOME HEALTH CARE","525 EAST GRANT STREET","MACOMB","IL","61455","3098361544","Government - State/County",12/14/1985 0:00:00,"Y","Y","Y","Y","Y","Y",41,53,52,64,56,36,49,21,19,76
"157469","MDM HOME HEALTH CARE INC","505 WEST MARKET, PO BOX 35","WOLCOTT","IN","47995","2192792624","Proprietary",5/9/1996 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,199,199,199
"673196","MDS CHOICE HOME HEALTH INC","1460 HIGHWAY 92 NORTH","SILSBEE","TX","77656","4093862273","Proprietary",4/18/2005 0:00:00,"Y","Y","Y","N","Y","Y",199,199,199,199,199,199,199,199,199,199
"177230","MEADE DISTRICT HOSPITAL HHA","801 EAST GRANT  PO BOX 820","MEADE","KS","67864","6208739036","Government - Local",12/31/1992 0:00:00,"Y","Y","N","N","N","Y",199,199,199,199,199,199,199,25,5,75
"177289","MEADOWLARK HOME HEALTH","2121 MEADOWLARK RD","MANHATTAN","KS","66502","7855374610","Voluntary Non Profit - Private",8/7/1995 0:00:00,"Y","Y","Y","Y","Y","Y",31,26,199,44,50,199,44,11,5,85
"397711","MEADOWOOD HOME HEALTH AGENCY","3205 SKIPPACK PIKE PO BOX 670","WORCESTER","PA","19490","6105841000","Voluntary Non Profit - Private",7/22/1997 0:00:00,"Y","Y","Y","Y","Y","Y",37,46,41,63,61,18,33,18,11,75
"058241","MECCA HOME HEALTH SERVICES GRO","246 W COLLEGE STREET SUITE 202","COVINA","CA","91723","6267321935","Proprietary",12/22/2003 0:00:00,"Y","Y","Y","Y","Y","Y",34,37,43,76,59,32,54,23,5,73
"237451","MECOSTA COUNTY GENERAL HOSP","415 MECOSTA AVE. SUITE 1","BIG RAPIDS","MI","49307","2315924209","Government - State/County",9/1/2000 0:00:00,"Y","Y","Y","Y","Y","Y",33,67,62,56,77,49,61,18,18,79
"107399","MED CARE HOME HEALTH SERVICES INC","4620 NORTH STATE ROAD 7, SUITE 102","LAUDERDALE LAKES","FL","33319","9547331997","Proprietary",6/8/1995 0:00:00,"Y","Y","Y","Y","Y","Y",48,60,64,64,65,47,60,23,5,73
"453118","MED GLOBAL HOME HEALTH CARE INC","9500 FOREST LANE SUITE 575","DALLAS","TX","75243","9722223870","Proprietary",7/19/2004 0:00:00,"Y","Y","Y","Y","Y","Y",33,43,51,45,59,42,31,29,21,58
"459256","MED HEALTH INC","3001 WICHITA STREET","HOUSTON","TX","77004","7136616607","Proprietary",12/31/1996 0:00:00,"Y","Y","Y","Y","Y","Y",26,48,199,199,62,31,78,28,5,66
"679263","MED PLUS HEALTHCARE INC","3940 BLUEBONNET STREET","STAFFORD","TX","77477","2819808118","Proprietary",4/23/2003 0:00:00,"Y","Y","Y","Y","Y","Y",51,45,34,32,78,42,46,37,34,58
"679007","MED TEAM DIV","131 S BECKHAM","TYLER","TX","75702","9035929747","Voluntary Non Profit - Other",10/5/2000 0:00:00,"Y","Y","Y","Y","Y","Y",38,53,32,67,59,39,50,37,29,55
"679166","MED TEAM INC","1534 EAST 6TH STREET SUITE 101","BROWNSVILLE","TX","78520","9565049000","Proprietary",10/9/2002 0:00:00,"Y","Y","Y","Y","Y","Y",49,58,38,69,61,58,61,13,11,83
"107526","MED TECH SERVICES","2790 N FEDERAL HIGHWAY","BOCA RATON","FL","33432","5618861500","Proprietary",6/27/1996 0:00:00,"Y","Y","Y","Y","Y","Y",43,57,60,62,65,44,63,19,15,76
"107641","MED TECH SERVICES OF DADE, INC","15280 NW 79 COURT","MIAMI LAKES","FL","33016","3058215553","Proprietary",4/3/2001 0:00:00,"Y","Y","Y","Y","Y","Y",36,59,56,71,65,48,63,21,9,75
"108232","MED TECH SERVICES OF PALM BEACH, INC","2440 SE FEDERAL HWY, STE 400C","STUART","FL","34994","7722232116","Proprietary",7/20/2005 0:00:00,"Y","Y","Y","Y","Y","Y",28,38,65,71,62,38,73,22,20,74
"107168","MED TECH SERVICES OF SOUTH FLORIDA INC","135 NW 100 AVENUE","PLANTATION","FL","33324","9544344341","Proprietary",7/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",44,55,57,56,66,47,53,21,20,75
"107117","MED-CARE HOME HEALTH SVCS","600 WEST 20TH STREET SUITE400","HIALEAH","FL","33010","3058832940","Proprietary",10/29/1975 0:00:00,"Y","Y","Y","Y","Y","Y",32,41,56,57,53,35,51,21,9,77
"377222","MED-CORP HOME HEALTH, INC","3310 CHANDLER RD","MUSKOGEE","OK","74403","9186878033","Proprietary",3/9/1993 0:00:00,"Y","Y","Y","Y","N","Y",29,51,37,43,44,22,46,49,23,44
"267582","MED-STAFF HOME HEALTH, LLC","11901 OLIVE BLVD SUITE 217","SAINT LOUIS","MO","63141","3149934663","Proprietary",8/21/2003 0:00:00,"Y","Y","Y","Y","Y","Y",31,41,50,50,58,37,64,40,24,55
"277087","MEDALLION MEDICAL CARE","815 2ND ST S","GREAT FALLS","MT","59405","4064543883","Voluntary Non Profit - Private",9/12/1997 0:00:00,"Y","Y","Y","Y","Y","Y",29,49,14,38,52,18,48,34,28,62
"457667","MEDCARE @ HOME AFFILIATED WITH BAYLOR HEALTHCARE S","820 FERRIS AVE  SUITE 260","WAXAHACHIE","TX","75165","9729237181","Proprietary",9/19/1984 0:00:00,"Y","Y","Y","Y","Y","Y",41,57,48,58,69,43,59,23,22,74
"457702","MEDCARE @ HOME AFFILIATED WITH BAYLOR HEALTHCARE S","1330 RIVER BEND DRIVE STE 100","DALLAS","TX","75247","2144246100","Proprietary",11/12/1984 0:00:00,"Y","Y","Y","Y","Y","Y",51,54,63,63,72,47,68,24,14,73
"457673","MEDCARE @ HOME AFFILIATED WITH BAYLOR HEALTHCARE S","4851 MERLOT AVENUE SUITE 520","GRAPEVINE","TX","76051","8174814422","Proprietary",9/17/1984 0:00:00,"Y","Y","Y","Y","Y","Y",38,50,56,49,57,42,61,26,19,70
"458265","MEDCARE HEALTH SERVICES INC","846 CULEBRA SUITE 101","SAN ANTONIO","TX","78201","2107329422","Proprietary",1/3/1995 0:00:00,"Y","Y","Y","Y","Y","Y",23,32,7,48,53,29,74,34,31,60
"058074","MEDCARE HOME HEALTH AGENCY, INC","12754 VENTURA BOULEVARD, SUITE C","STUDIO CITY","CA","91604","8185058360","Proprietary",6/28/2001 0:00:00,"Y","Y","Y","Y","Y","Y",34,57,42,59,62,52,43,21,6,76
"297117","MEDCARE HOME HEALTH LLC","6156 W SAHARA AVE","LAS VEGAS","NV","89146","7026392273","Proprietary",11/9/2004 0:00:00,"Y","Y","Y","Y","Y","Y",28,56,199,65,63,51,58,25,23,71
"147846","MEDCARE HOME HEALTH SERVICES","195 N HARBOR DRIVE, SUITE 4909","CHICAGO","IL","60601","3122400960","Proprietary",12/22/2005 0:00:00,"Y","Y","Y","Y","Y","Y",199,199,199,199,199,199,199,199,199,199
"058221","MEDCARE HOME HEALTH SERVICES, INC","14621 TITUS STREET, STE 203","PANORAMA CITY","CA","91402","8187852152","Proprietary",11/24/2003 0:00:00,"Y","Y","Y","Y","Y","Y",59,79,48,83,76,44,81,32,7,63
"058155","MEDCARE PLUS HOME HEALTH","490 S ROSEMEAD BLVD SUITE 9","PASADENA","CA","91107","6267960534","Proprietary",1/16/2003 0:00:00,"Y","Y","Y","Y","Y","Y",31,37,52,62,52,30,60,25,17,70
"058176","MEDCARE PLUS HOME HEALTH PROVIDERS INC","14111 FREEWAY DRIVE SUITE 210","SANTA FE SPRINGS","CA","90670","5624079350","Proprietary",4/29/2003 0:00:00,"Y","Y","Y","Y","Y","Y",14,23,14,61,27,14,22,30,8,61
"357029","MEDCENTER ONE HOME HEALTH HOSP","910 18TH ST NW, MANDAN","BISMARCK","ND","58501","7013238410","Voluntary Non Profit - Private",10/25/1984 0:00:00,"Y","Y","Y","Y","Y","Y",39,41,34,52,58,30,53,12,14,83
"367277","MEDCENTRAL HOME CARE & HOSPICE","1020 CRICKET LANE","MANSFIELD","OH","44903","4195268442","Voluntary Non Profit - Private",5/24/1988 0:00:00,"Y","Y","Y","Y","Y","Y",48,56,30,63,65,41,73,16,21,86
"267518","MEDERI","2821 N BALLAS ROAD  SUITE 255","ST. LOUIS","MO","63131","3149912377","Proprietary",9/18/1996 0:00:00,"Y","Y","Y","Y","Y","Y",36,58,45,53,59,30,64,36,27,60
"103103","MEDERI OF BREVARD CO","1600 SARNO ROAD,  SUITE 224","MELBOURNE","FL","32935","3212427499","Proprietary",4/22/1996 0:00:00,"Y","Y","Y","Y","Y","Y",35,45,70,69,72,43,71,30,28,66
"107500","MEDERI OF LAKE COUNTY","1879 NIGHTINGALE LANE, SUITE B","TAVARES","FL","32778","3522530168","Proprietary",9/11/1995 0:00:00,"Y","Y","Y","Y","Y","Y",38,48,49,49,70,50,56,23,20,73
"108029","MEDERI OF MANATEE COUNTY, INC","2401 UNIVERSITY PKWY STE 203","SARASOTA","FL","34243","9413606974","Proprietary",2/11/2004 0:00:00,"Y","Y","Y","Y","Y","Y",29,47,55,54,65,36,43,22,13,74
"107422","MEDERI OF ORANGE COUNTY, INC.","237 S. WESTMONTE DRIVE, SUITE 312","ALTAMONTE SPRINGS","FL","32714","4076477566","Proprietary",10/31/1991 0:00:00,"Y","Y","Y","Y","Y","Y",39,58,52,69,68,42,67,28,22,70
"107341","MEDERI OF PALM BEACH CO","1200 NW 17TH AVENUE STE 6","DELRAY BEACH","FL","33445","5612721149","Proprietary",9/26/1983 0:00:00,"Y","Y","Y","Y","Y","Y",33,44,46,61,60,43,54,26,24,69
"107523","MEDERI OF PINELLAS COUNTY","7800 66TH ST NORTH STE 206","PINELLAS PARK","FL","33781","7275468080","Proprietary",3/5/1996 0:00:00,"Y","Y","Y","Y","Y","Y",35,36,52,51,61,40,56,29,26,67
"107485","MEDERI OF PORT CHARLOTTE","2509 RIO DE JANEIRO AVENUE","PORT CHARLOTTE","FL","33983","9417647555","Proprietary",12/19/1994 0:00:00,"Y","Y","Y","Y","Y","Y",37,46,45,59,65,47,53,22,22,73
"107696","MEDEX HOME CARE, INC.","8250 NW 27TH STREET","MIAMI","FL","33122","3054639490","Proprietary",4/9/2002 0:00:00,"Y","Y","Y","Y","Y","Y",30,50,60,58,56,37,47,23,5,70
"227053","MEDFORD VISITING NURSE ASSOC.","278 MYSTIC AVENUE, SUITE 204","MEDFORD","MA","02155","7813962633","Voluntary Non Profit - Private",7/1/1966 0:00:00,"Y","Y","Y","Y","Y","Y",32,50,50,70,67,49,68,25,19,73
"257106","MEDGAR EVERS HHA","P. O. BOX 699","FAYETTE","MS","39069","6017863955","Voluntary Non Profit - Private",4/1/1977 0:00:00,"Y","Y","Y","Y","Y","Y",39,46,41,67,64,46,47,49,41,44
"497595","MEDI HOME HEALTH","8100 THREE CHOPT RD  SUITE 128","RICHMOND","VA","23229","8042824301","Proprietary",12/20/2004 0:00:00,"Y","Y","Y","Y","Y","Y",48,48,38,55,56,39,67,31,24,58
"347237","MEDI HOME HEALTH AGENCY","108 WIND CHIME COURT","RALEIGH","NC","27615","9198706733","Proprietary",8/6/2003 0:00:00,"Y","Y","Y","Y","Y","Y",36,48,38,68,53,27,63,33,19,64
"107787","MEDI HOME HEALTH AGENCY","14100 US 19 NORTH, SUITE 107","CLEARWATER","FL","33764","7275396116","Proprietary",7/29/2003 0:00:00,"Y","Y","Y","Y","Y","Y",33,46,54,64,58,37,53,21,12,77
"108040","MEDI HOME HEALTH AGENCY","1911 US 301 NORTH SUITE 470","TAMPA","FL","33619","8136269888","Proprietary",4/1/2004 0:00:00,"Y","Y","Y","Y","Y","Y",49,54,61,74,71,43,72,28,22,65
"108059","MEDI HOME HEALTH AGENCY","3545 ST JOHNS BLUFF RD STE 4","JACKSONVILLE","FL","32224","9049984408","Proprietary",6/14/2004 0:00:00,"Y","Y","Y","Y","Y","Y",49,60,58,66,71,44,69,27,25,68
"108240","MEDI HOME HEALTH AGENCY","4750 NORTH 9TH AVENUE","PENSACOLA","FL","32503","8504755392","Proprietary",11/16/2005 0:00:00,"Y","Y","Y","N","Y","Y",201,201,201,201,201,201,201,201,201,201
"367442","MEDI HOME HEALTH AGENCY INC","68150 BAYBERRY DRIVE","SAINT CLAIRSVILLE","OH","43950","7406992300","Proprietary",2/23/1989 0:00:00,"Y","Y","Y","Y","Y","Y",44,44,42,61,57,33,48,29,21,68
"397607","MEDI HOME HEALTH AGENCY INC","201 PENN CENTER BLVD STE 300","PITTSBURGH","PA","15235","4127021840","Proprietary",10/26/1994 0:00:00,"Y","Y","Y","Y","Y","Y",40,51,38,64,56,34,59,34,19,65
"517129","MEDI HOME HEALTH AGENCY INC","4245 STATE ROUTE 34","HURRICANE","WV","25526","3047576865","Proprietary",8/19/2005 0:00:00,"Y","Y","Y","Y","Y","Y",38,53,62,52,61,30,45,27,19,67
"497584","MEDI HOME HEALTH AND  HOSPICE","80 COLLEGE STREET SUITE M","CHRISTIANSBURG","VA","24073","5403825637","Proprietary",10/30/2003 0:00:00,"Y","Y","Y","Y","Y","Y",42,55,44,53,66,50,51,24,26,76
"497580","MEDI HOME HEALTH AND HOSPICE","1112 B EDEN WAY NORTH SUITE 200","CHESAPEAKE","VA","23320","7575481600","Voluntary Non Profit - Private",6/5/2003 0:00:00,"Y","Y","Y","Y","Y","Y",37,47,53,61,60,33,67,26,23,72
"497096","MEDI HOME HEALTH AND HOSPICE","2514 FRANKLIN ROAD","ROANOKE","VA","24014","5403426539","Proprietary",10/29/1993 0:00:00,"Y","Y","Y","Y","Y","Y",40,40,59,56,57,41,46,23,16,77
"459471","MEDI HOMECARE","1085 IH 10 N","BEAUMONT","TX","77706","4098352828","Proprietary",9/23/1999 0:00:00,"Y","Y","Y","Y","Y","Y",46,58,48,67,61,44,69,26,29,66
"108072","MEDI-CARE HOME HEALTH, LLC","2400 HIGH RIDGE ROAD, SUITE 101","BOYNTON BEACH","FL","33426","5614240500","Proprietary",6/29/2004 0:00:00,"Y","Y","Y","Y","Y","Y",38,51,39,51,81,51,47,27,5,69
"267572","MEDI-PLEX HEALTH PROFESSIONALS","200 SOUTH HANLEY, SUITE 403","CLAYTON","MO","63105","3147213434","Proprietary",6/20/2002 0:00:00,"Y","Y","Y","Y","Y","Y",43,58,61,81,60,44,65,25,17,72
"108098","MEDIADVANTAGE HOME HEALTH CARE SERVICES","8180 NW 36TH STREET, SUITE 414","MIAMI","FL","33166","7866215444","Proprietary",9/17/2004 0:00:00,"Y","Y","N","N","Y","Y",37,33,17,87,65,21,49,21,5,76
"108025","MEDIASSIST HOME HEALTH CARE SERVICES AGENCY CORP","16235 SW 117 AVE #3","MIAMI","FL","33166","3058631700","Proprietary",2/5/2004 0:00:00,"Y","Y","Y","N","Y","Y",66,79,5,95,95,54,56,12,5,84
"557107","MEDICAL  HOME CARE PROFESSIONALS","2115 CHURN CREEK RD","REDDING","CA","96002","5302265577","Proprietary",12/12/1990 0:00:00,"Y","Y","Y","Y","Y","Y",39,46,69,60,65,52,69,25,22,70
"677129","MEDICAL ARTS HOSPITAL HOME CARE","200 NORTH 3RD STREET","LAMESA","TX","79331","8068727747","Government - Local",12/22/1987 0:00:00,"Y","Y","Y","Y","N","Y",43,49,53,56,66,41,55,50,33,44
"453126","MEDICAL CASE MANAGEMENT HOME HEALTH SERVICES","2806 SOUTHEAST LOOP 820","FORT WORTH","TX","76140","8172939988","Proprietary",7/27/2004 0:00:00,"Y","Y","Y","Y","Y","Y",50,42,199,58,53,199,33,50,45,38
"017132","MEDICAL CENTER BLOUNT HH","150 GILBREATH DR","ONEONTA","AL","35121","2052743365","Voluntary Non Profit - Private",6/15/1994 0:00:00,"Y","Y","Y","Y","Y","Y",31,39,34,67,69,45,38,18,17,79
"017033","MEDICAL CENTER EAST HOME CARE","5431 BEACON DRIVE","BIRMINGHAM","AL","35210","2058385795","Voluntary Non Profit - Private",10/24/1979 0:00:00,"Y","Y","Y","Y","Y","Y",34,49,41,68,55,35,70,21,13,74
"017092","MEDICAL CENTER HOME HEALTH","P O BOX 147","CARROLLTON","AL","35447","2053678111","Voluntary Non Profit - Other",7/1/1992 0:00:00,"Y","Y","N","Y","N","Y",42,57,60,57,59,55,55,30,25,64
"017128","MEDICAL CENTER HOME HEALTH","2307 HOMER CLAYTON DRIVE","GUNTERSVILLE","AL","35976","2565718003","Government - Local",2/3/1994 0:00:00,"Y","Y","Y","Y","Y","Y",47,60,46,62,69,44,65,31,14,68
"447101","MEDICAL CENTER HOME HEALTH","534 ROLAND AVE","JACKSON","TN","38301","7314221100","Government - Local",4/2/1975 0:00:00,"Y","Y","Y","Y","Y","Y",51,60,43,59,67,45,65,19,16,81
"017016","MEDICAL CENTER HOME HEALTH SERVICES, I","1000 WEST MAIN STREET SUITE 460","DOTHAN","AL","36301","3347940591","Government - Local",6/9/1976 0:00:00,"Y","Y","Y","Y","Y","Y",48,65,37,61,54,31,66,16,18,77
"017024","MEDICAL CENTER HOME HEALTH SERVICES, II","1000 WEST MAIN STREET, SUITE 460","DOTHAN","AL","36301","3347940591","Government - State/County",6/1/1978 0:00:00,"Y","Y","Y","N","N","Y",40,71,43,52,62,42,55,21,17,75
"447415","MEDICAL CENTER HOMECARE SVS","101 MED TECH PARKWAY","JOHNSON CITY","TN","37604","4234316146","Voluntary Non Profit - Private",5/25/1984 0:00:00,"Y","Y","Y","Y","Y","Y",38,47,35,51,62,35,54,27,22,71
"377078","MEDICAL CENTER OF S E OKLAHOMA HOME HEALTH","1610  WEST UNIVERSITY BLVD, SUITE B","DURANT","OK","74701","5809208040","Proprietary",6/12/1984 0:00:00,"Y","Y","N","Y","Y","Y",39,53,40,62,68,37,69,36,5,62
